events,time,date,date-time,reset,rtc_reset,device_id,stream
53,06:57 PM,04-17-2026,04-17-2026 18:57:10,0,0,eGFP5,WHEEL
54,07:06 PM,04-17-2026,04-17-2026 19:06:00,0,0,eGFP5,WHEEL
55,07:09 PM,04-17-2026,04-17-2026 19:09:17,0,0,eGFP5,WHEEL
56,07:13 PM,04-17-2026,04-17-2026 19:13:51,0,0,eGFP5,WHEEL
57,08:47 PM,04-17-2026,04-17-2026 20:47:33,0,0,eGFP5,WHEEL
58,08:47 PM,04-17-2026,04-17-2026 20:47:37,0,0,eGFP5,WHEEL
59,09:39 PM,04-17-2026,04-17-2026 21:39:11,0,0,eGFP5,WHEEL
60,09:43 PM,04-17-2026,04-17-2026 21:43:01,0,0,eGFP5,WHEEL
61,10:08 PM,04-17-2026,04-17-2026 22:08:29,0,0,eGFP5,WHEEL
62,10:20 PM,04-17-2026,04-17-2026 22:20:11,0,0,eGFP5,WHEEL
63,10:20 PM,04-17-2026,04-17-2026 22:20:33,0,0,eGFP5,WHEEL
64,10:24 PM,04-17-2026,04-17-2026 22:24:05,0,0,eGFP5,WHEEL
65,10:48 PM,04-17-2026,04-17-2026 22:48:17,0,0,eGFP5,WHEEL
66,10:49 PM,04-17-2026,04-17-2026 22:49:42,0,0,eGFP5,WHEEL
67,11:21 PM,04-17-2026,04-17-2026 23:21:59,0,0,eGFP5,WHEEL
68,11:25 PM,04-17-2026,04-17-2026 23:25:05,0,0,eGFP5,WHEEL
69,11:27 PM,04-17-2026,04-17-2026 23:27:51,0,0,eGFP5,WHEEL
70,11:30 PM,04-17-2026,04-17-2026 23:30:51,0,0,eGFP5,WHEEL
71,11:35 PM,04-17-2026,04-17-2026 23:35:24,0,0,eGFP5,WHEEL
72,12:18 AM,04-18-2026,04-18-2026 00:18:33,0,0,eGFP5,WHEEL
73,12:24 AM,04-18-2026,04-18-2026 00:24:15,0,0,eGFP5,WHEEL
74,05:44 AM,04-18-2026,04-18-2026 05:44:23,0,0,eGFP5,WHEEL
75,05:49 AM,04-18-2026,04-18-2026 05:49:15,0,0,eGFP5,WHEEL
76,12:44 PM,04-18-2026,04-18-2026 12:44:43,0,0,eGFP5,WHEEL
77,12:44 PM,04-18-2026,04-18-2026 12:44:58,0,0,eGFP5,WHEEL
78,12:45 PM,04-18-2026,04-18-2026 12:45:21,0,0,eGFP5,WHEEL
79,12:45 PM,04-18-2026,04-18-2026 12:45:32,0,0,eGFP5,WHEEL
80,12:52 PM,04-18-2026,04-18-2026 12:52:45,0,0,eGFP5,WHEEL
81,12:52 PM,04-18-2026,04-18-2026 12:52:59,0,0,eGFP5,WHEEL
82,12:53 PM,04-18-2026,04-18-2026 12:53:07,0,0,eGFP5,WHEEL
83,12:53 PM,04-18-2026,04-18-2026 12:53:36,0,0,eGFP5,WHEEL
84,01:22 PM,04-18-2026,04-18-2026 13:22:13,0,0,eGFP5,WHEEL
85,01:22 PM,04-18-2026,04-18-2026 13:22:44,0,0,eGFP5,WHEEL
86,01:22 PM,04-18-2026,04-18-2026 13:22:46,0,0,eGFP5,WHEEL
87,03:09 PM,04-18-2026,04-18-2026 15:09:03,0,0,eGFP5,WHEEL
88,03:14 PM,04-18-2026,04-18-2026 15:14:23,0,0,eGFP5,WHEEL
89,03:23 PM,04-18-2026,04-18-2026 15:23:15,0,0,eGFP5,WHEEL
90,03:26 PM,04-18-2026,04-18-2026 15:26:01,0,0,eGFP5,WHEEL
91,03:30 PM,04-18-2026,04-18-2026 15:30:44,0,0,eGFP5,WHEEL
92,04:40 PM,04-18-2026,04-18-2026 16:40:15,0,0,eGFP5,WHEEL
93,04:50 PM,04-18-2026,04-18-2026 16:50:28,0,0,eGFP5,WHEEL
94,04:50 PM,04-18-2026,04-18-2026 16:50:39,0,0,eGFP5,WHEEL
95,04:52 PM,04-18-2026,04-18-2026 16:52:59,0,0,eGFP5,WHEEL
96,04:54 PM,04-18-2026,04-18-2026 16:54:01,0,0,eGFP5,WHEEL
97,05:06 PM,04-18-2026,04-18-2026 17:06:35,0,0,eGFP5,WHEEL
98,05:10 PM,04-18-2026,04-18-2026 17:10:20,0,0,eGFP5,WHEEL
99,06:43 PM,04-18-2026,04-18-2026 18:43:08,0,0,eGFP5,WHEEL
100,06:48 PM,04-18-2026,04-18-2026 18:48:50,0,0,eGFP5,WHEEL
101,07:01 PM,04-18-2026,04-18-2026 19:01:06,0,0,eGFP5,WHEEL
102,07:06 PM,04-18-2026,04-18-2026 19:06:15,0,0,eGFP5,WHEEL
103,07:06 PM,04-18-2026,04-18-2026 19:06:44,0,0,eGFP5,WHEEL
104,07:06 PM,04-18-2026,04-18-2026 19:06:50,0,0,eGFP5,WHEEL
105,07:07 PM,04-18-2026,04-18-2026 19:07:10,0,0,eGFP5,WHEEL
106,07:07 PM,04-18-2026,04-18-2026 19:07:52,0,0,eGFP5,WHEEL
107,09:29 PM,04-18-2026,04-18-2026 21:29:16,0,0,eGFP5,WHEEL
108,09:30 PM,04-18-2026,04-18-2026 21:30:37,0,0,eGFP5,WHEEL
109,09:30 PM,04-18-2026,04-18-2026 21:30:53,0,0,eGFP5,WHEEL
110,10:01 PM,04-18-2026,04-18-2026 22:01:48,0,0,eGFP5,WHEEL
111,10:03 PM,04-18-2026,04-18-2026 22:03:14,0,0,eGFP5,WHEEL
112,10:04 PM,04-18-2026,04-18-2026 22:04:58,0,0,eGFP5,WHEEL
113,10:05 PM,04-18-2026,04-18-2026 22:05:07,0,0,eGFP5,WHEEL
114,10:11 PM,04-18-2026,04-18-2026 22:11:03,0,0,eGFP5,WHEEL
115,10:12 PM,04-18-2026,04-18-2026 22:12:49,0,0,eGFP5,WHEEL
116,10:12 PM,04-18-2026,04-18-2026 22:12:50,0,0,eGFP5,WHEEL
117,10:13 PM,04-18-2026,04-18-2026 22:13:30,0,0,eGFP5,WHEEL
118,10:18 PM,04-18-2026,04-18-2026 22:18:48,0,0,eGFP5,WHEEL
119,10:19 PM,04-18-2026,04-18-2026 22:19:11,0,0,eGFP5,WHEEL
120,10:20 PM,04-18-2026,04-18-2026 22:20:03,0,0,eGFP5,WHEEL
121,10:20 PM,04-18-2026,04-18-2026 22:20:36,0,0,eGFP5,WHEEL
122,10:21 PM,04-18-2026,04-18-2026 22:21:12,0,0,eGFP5,WHEEL
123,10:36 PM,04-18-2026,04-18-2026 22:36:07,0,0,eGFP5,WHEEL
124,10:44 PM,04-18-2026,04-18-2026 22:44:58,0,0,eGFP5,WHEEL
125,10:45 PM,04-18-2026,04-18-2026 22:45:36,0,0,eGFP5,WHEEL
126,10:50 PM,04-18-2026,04-18-2026 22:50:56,0,0,eGFP5,WHEEL
127,10:51 PM,04-18-2026,04-18-2026 22:51:02,0,0,eGFP5,WHEEL
128,10:54 PM,04-18-2026,04-18-2026 22:54:33,0,0,eGFP5,WHEEL
129,10:55 PM,04-18-2026,04-18-2026 22:55:30,0,0,eGFP5,WHEEL
130,10:55 PM,04-18-2026,04-18-2026 22:55:37,0,0,eGFP5,WHEEL
131,11:12 PM,04-18-2026,04-18-2026 23:12:02,0,0,eGFP5,WHEEL
132,11:12 PM,04-18-2026,04-18-2026 23:12:34,0,0,eGFP5,WHEEL
133,11:18 PM,04-18-2026,04-18-2026 23:18:55,0,0,eGFP5,WHEEL
134,11:40 PM,04-18-2026,04-18-2026 23:40:13,0,0,eGFP5,WHEEL
135,11:40 PM,04-18-2026,04-18-2026 23:40:53,0,0,eGFP5,WHEEL
136,11:43 PM,04-18-2026,04-18-2026 23:43:00,0,0,eGFP5,WHEEL
137,11:43 PM,04-18-2026,04-18-2026 23:43:19,0,0,eGFP5,WHEEL
138,11:43 PM,04-18-2026,04-18-2026 23:43:38,0,0,eGFP5,WHEEL
139,12:10 AM,04-19-2026,04-19-2026 00:10:43,0,0,eGFP5,WHEEL
140,12:11 AM,04-19-2026,04-19-2026 00:11:47,0,0,eGFP5,WHEEL
141,11:28 AM,04-19-2026,04-19-2026 11:28:26,0,0,eGFP5,WHEEL
142,12:16 PM,04-19-2026,04-19-2026 12:16:08,0,0,eGFP5,WHEEL
143,12:16 PM,04-19-2026,04-19-2026 12:16:42,0,0,eGFP5,WHEEL
144,12:31 PM,04-19-2026,04-19-2026 12:31:24,0,0,eGFP5,WHEEL
145,12:32 PM,04-19-2026,04-19-2026 12:32:32,0,0,eGFP5,WHEEL
146,12:32 PM,04-19-2026,04-19-2026 12:32:39,0,0,eGFP5,WHEEL
147,12:33 PM,04-19-2026,04-19-2026 12:33:15,0,0,eGFP5,WHEEL
148,12:33 PM,04-19-2026,04-19-2026 12:33:34,0,0,eGFP5,WHEEL
149,12:33 PM,04-19-2026,04-19-2026 12:33:51,0,0,eGFP5,WHEEL
150,12:34 PM,04-19-2026,04-19-2026 12:34:00,0,0,eGFP5,WHEEL
151,12:34 PM,04-19-2026,04-19-2026 12:34:28,0,0,eGFP5,WHEEL
152,12:34 PM,04-19-2026,04-19-2026 12:34:36,0,0,eGFP5,WHEEL
153,12:35 PM,04-19-2026,04-19-2026 12:35:01,0,0,eGFP5,WHEEL
154,12:35 PM,04-19-2026,04-19-2026 12:35:12,0,0,eGFP5,WHEEL
155,12:35 PM,04-19-2026,04-19-2026 12:35:24,0,0,eGFP5,WHEEL
156,12:38 PM,04-19-2026,04-19-2026 12:38:22,0,0,eGFP5,WHEEL
157,12:38 PM,04-19-2026,04-19-2026 12:38:48,0,0,eGFP5,WHEEL
158,12:39 PM,04-19-2026,04-19-2026 12:39:06,0,0,eGFP5,WHEEL
159,12:39 PM,04-19-2026,04-19-2026 12:39:17,0,0,eGFP5,WHEEL
160,12:39 PM,04-19-2026,04-19-2026 12:39:24,0,0,eGFP5,WHEEL
161,12:39 PM,04-19-2026,04-19-2026 12:39:39,0,0,eGFP5,WHEEL
162,12:39 PM,04-19-2026,04-19-2026 12:39:46,0,0,eGFP5,WHEEL
163,12:40 PM,04-19-2026,04-19-2026 12:40:00,0,0,eGFP5,WHEEL
164,12:40 PM,04-19-2026,04-19-2026 12:40:04,0,0,eGFP5,WHEEL
165,12:40 PM,04-19-2026,04-19-2026 12:40:06,0,0,eGFP5,WHEEL
166,12:40 PM,04-19-2026,04-19-2026 12:40:10,0,0,eGFP5,WHEEL
167,12:40 PM,04-19-2026,04-19-2026 12:40:11,0,0,eGFP5,WHEEL
168,12:40 PM,04-19-2026,04-19-2026 12:40:13,0,0,eGFP5,WHEEL
169,12:40 PM,04-19-2026,04-19-2026 12:40:40,0,0,eGFP5,WHEEL
170,12:40 PM,04-19-2026,04-19-2026 12:40:44,0,0,eGFP5,WHEEL
171,12:40 PM,04-19-2026,04-19-2026 12:40:49,0,0,eGFP5,WHEEL
172,12:41 PM,04-19-2026,04-19-2026 12:41:00,0,0,eGFP5,WHEEL
173,12:41 PM,04-19-2026,04-19-2026 12:41:06,0,0,eGFP5,WHEEL
174,12:41 PM,04-19-2026,04-19-2026 12:41:10,0,0,eGFP5,WHEEL
175,12:41 PM,04-19-2026,04-19-2026 12:41:17,0,0,eGFP5,WHEEL
176,12:41 PM,04-19-2026,04-19-2026 12:41:20,0,0,eGFP5,WHEEL
177,12:41 PM,04-19-2026,04-19-2026 12:41:29,0,0,eGFP5,WHEEL
178,12:41 PM,04-19-2026,04-19-2026 12:41:33,0,0,eGFP5,WHEEL
179,12:48 PM,04-19-2026,04-19-2026 12:48:13,0,0,eGFP5,WHEEL
180,12:48 PM,04-19-2026,04-19-2026 12:48:20,0,0,eGFP5,WHEEL
181,12:49 PM,04-19-2026,04-19-2026 12:49:13,0,0,eGFP5,WHEEL
182,12:49 PM,04-19-2026,04-19-2026 12:49:23,0,0,eGFP5,WHEEL
183,12:49 PM,04-19-2026,04-19-2026 12:49:25,0,0,eGFP5,WHEEL
184,12:49 PM,04-19-2026,04-19-2026 12:49:30,0,0,eGFP5,WHEEL
185,12:49 PM,04-19-2026,04-19-2026 12:49:35,0,0,eGFP5,WHEEL
186,12:49 PM,04-19-2026,04-19-2026 12:49:44,0,0,eGFP5,WHEEL
187,12:49 PM,04-19-2026,04-19-2026 12:49:47,0,0,eGFP5,WHEEL
188,12:49 PM,04-19-2026,04-19-2026 12:49:50,0,0,eGFP5,WHEEL
189,12:49 PM,04-19-2026,04-19-2026 12:49:54,0,0,eGFP5,WHEEL
190,12:50 PM,04-19-2026,04-19-2026 12:50:01,0,0,eGFP5,WHEEL
191,12:50 PM,04-19-2026,04-19-2026 12:50:04,0,0,eGFP5,WHEEL
192,12:50 PM,04-19-2026,04-19-2026 12:50:07,0,0,eGFP5,WHEEL
193,12:50 PM,04-19-2026,04-19-2026 12:50:10,0,0,eGFP5,WHEEL
194,12:50 PM,04-19-2026,04-19-2026 12:50:17,0,0,eGFP5,WHEEL
195,12:50 PM,04-19-2026,04-19-2026 12:50:28,0,0,eGFP5,WHEEL
196,12:50 PM,04-19-2026,04-19-2026 12:50:35,0,0,eGFP5,WHEEL
197,12:50 PM,04-19-2026,04-19-2026 12:50:39,0,0,eGFP5,WHEEL
198,12:50 PM,04-19-2026,04-19-2026 12:50:42,0,0,eGFP5,WHEEL
199,12:50 PM,04-19-2026,04-19-2026 12:50:47,0,0,eGFP5,WHEEL
200,12:50 PM,04-19-2026,04-19-2026 12:50:50,0,0,eGFP5,WHEEL
201,12:50 PM,04-19-2026,04-19-2026 12:50:51,0,0,eGFP5,WHEEL
202,12:50 PM,04-19-2026,04-19-2026 12:50:57,0,0,eGFP5,WHEEL
203,12:51 PM,04-19-2026,04-19-2026 12:51:16,0,0,eGFP5,WHEEL
204,12:51 PM,04-19-2026,04-19-2026 12:51:18,0,0,eGFP5,WHEEL
205,12:51 PM,04-19-2026,04-19-2026 12:51:30,0,0,eGFP5,WHEEL
206,12:51 PM,04-19-2026,04-19-2026 12:51:39,0,0,eGFP5,WHEEL
207,12:51 PM,04-19-2026,04-19-2026 12:51:45,0,0,eGFP5,WHEEL
208,12:51 PM,04-19-2026,04-19-2026 12:51:48,0,0,eGFP5,WHEEL
209,12:51 PM,04-19-2026,04-19-2026 12:51:52,0,0,eGFP5,WHEEL
210,12:51 PM,04-19-2026,04-19-2026 12:51:55,0,0,eGFP5,WHEEL
211,12:52 PM,04-19-2026,04-19-2026 12:52:02,0,0,eGFP5,WHEEL
212,12:52 PM,04-19-2026,04-19-2026 12:52:08,0,0,eGFP5,WHEEL
213,12:52 PM,04-19-2026,04-19-2026 12:52:13,0,0,eGFP5,WHEEL
214,12:52 PM,04-19-2026,04-19-2026 12:52:17,0,0,eGFP5,WHEEL
215,12:52 PM,04-19-2026,04-19-2026 12:52:21,0,0,eGFP5,WHEEL
216,12:52 PM,04-19-2026,04-19-2026 12:52:26,0,0,eGFP5,WHEEL
217,12:52 PM,04-19-2026,04-19-2026 12:52:32,0,0,eGFP5,WHEEL
218,12:52 PM,04-19-2026,04-19-2026 12:52:38,0,0,eGFP5,WHEEL
219,12:52 PM,04-19-2026,04-19-2026 12:52:41,0,0,eGFP5,WHEEL
220,12:52 PM,04-19-2026,04-19-2026 12:52:47,0,0,eGFP5,WHEEL
221,12:52 PM,04-19-2026,04-19-2026 12:52:51,0,0,eGFP5,WHEEL
222,12:52 PM,04-19-2026,04-19-2026 12:52:54,0,0,eGFP5,WHEEL
223,12:52 PM,04-19-2026,04-19-2026 12:52:58,0,0,eGFP5,WHEEL
224,12:53 PM,04-19-2026,04-19-2026 12:53:02,0,0,eGFP5,WHEEL
225,12:53 PM,04-19-2026,04-19-2026 12:53:06,0,0,eGFP5,WHEEL
226,12:56 PM,04-19-2026,04-19-2026 12:56:27,0,0,eGFP5,WHEEL
227,12:56 PM,04-19-2026,04-19-2026 12:56:33,0,0,eGFP5,WHEEL
228,12:56 PM,04-19-2026,04-19-2026 12:56:37,0,0,eGFP5,WHEEL
229,12:56 PM,04-19-2026,04-19-2026 12:56:38,0,0,eGFP5,WHEEL
230,12:56 PM,04-19-2026,04-19-2026 12:56:41,0,0,eGFP5,WHEEL
231,12:56 PM,04-19-2026,04-19-2026 12:56:46,0,0,eGFP5,WHEEL
232,12:56 PM,04-19-2026,04-19-2026 12:56:52,0,0,eGFP5,WHEEL
233,12:56 PM,04-19-2026,04-19-2026 12:56:58,0,0,eGFP5,WHEEL
234,12:57 PM,04-19-2026,04-19-2026 12:57:05,0,0,eGFP5,WHEEL
235,12:57 PM,04-19-2026,04-19-2026 12:57:09,0,0,eGFP5,WHEEL
236,12:57 PM,04-19-2026,04-19-2026 12:57:13,0,0,eGFP5,WHEEL
237,12:57 PM,04-19-2026,04-19-2026 12:57:15,0,0,eGFP5,WHEEL
238,12:57 PM,04-19-2026,04-19-2026 12:57:21,0,0,eGFP5,WHEEL
239,12:57 PM,04-19-2026,04-19-2026 12:57:23,0,0,eGFP5,WHEEL
240,12:57 PM,04-19-2026,04-19-2026 12:57:26,0,0,eGFP5,WHEEL
241,12:57 PM,04-19-2026,04-19-2026 12:57:30,0,0,eGFP5,WHEEL
242,12:57 PM,04-19-2026,04-19-2026 12:57:32,0,0,eGFP5,WHEEL
243,12:57 PM,04-19-2026,04-19-2026 12:57:37,0,0,eGFP5,WHEEL
244,12:57 PM,04-19-2026,04-19-2026 12:57:42,0,0,eGFP5,WHEEL
245,12:57 PM,04-19-2026,04-19-2026 12:57:50,0,0,eGFP5,WHEEL
246,12:57 PM,04-19-2026,04-19-2026 12:57:51,0,0,eGFP5,WHEEL
247,12:57 PM,04-19-2026,04-19-2026 12:57:57,0,0,eGFP5,WHEEL
248,12:57 PM,04-19-2026,04-19-2026 12:57:59,0,0,eGFP5,WHEEL
249,12:58 PM,04-19-2026,04-19-2026 12:58:01,0,0,eGFP5,WHEEL
250,12:58 PM,04-19-2026,04-19-2026 12:58:03,0,0,eGFP5,WHEEL
251,12:58 PM,04-19-2026,04-19-2026 12:58:08,0,0,eGFP5,WHEEL
252,12:58 PM,04-19-2026,04-19-2026 12:58:08,0,0,eGFP5,WHEEL
253,12:58 PM,04-19-2026,04-19-2026 12:58:12,0,0,eGFP5,WHEEL
254,12:58 PM,04-19-2026,04-19-2026 12:58:14,0,0,eGFP5,WHEEL
255,12:58 PM,04-19-2026,04-19-2026 12:58:18,0,0,eGFP5,WHEEL
256,12:58 PM,04-19-2026,04-19-2026 12:58:21,0,0,eGFP5,WHEEL
257,12:58 PM,04-19-2026,04-19-2026 12:58:31,0,0,eGFP5,WHEEL
258,12:58 PM,04-19-2026,04-19-2026 12:58:33,0,0,eGFP5,WHEEL
259,12:58 PM,04-19-2026,04-19-2026 12:58:37,0,0,eGFP5,WHEEL
260,12:58 PM,04-19-2026,04-19-2026 12:58:41,0,0,eGFP5,WHEEL
261,12:58 PM,04-19-2026,04-19-2026 12:58:42,0,0,eGFP5,WHEEL
262,12:58 PM,04-19-2026,04-19-2026 12:58:46,0,0,eGFP5,WHEEL
263,12:58 PM,04-19-2026,04-19-2026 12:58:46,0,0,eGFP5,WHEEL
264,12:58 PM,04-19-2026,04-19-2026 12:58:48,0,0,eGFP5,WHEEL
265,12:58 PM,04-19-2026,04-19-2026 12:58:52,0,0,eGFP5,WHEEL
266,12:58 PM,04-19-2026,04-19-2026 12:58:52,0,0,eGFP5,WHEEL
267,12:59 PM,04-19-2026,04-19-2026 12:59:04,0,0,eGFP5,WHEEL
268,12:59 PM,04-19-2026,04-19-2026 12:59:09,0,0,eGFP5,WHEEL
269,12:59 PM,04-19-2026,04-19-2026 12:59:13,0,0,eGFP5,WHEEL
270,12:59 PM,04-19-2026,04-19-2026 12:59:16,0,0,eGFP5,WHEEL
271,12:59 PM,04-19-2026,04-19-2026 12:59:18,0,0,eGFP5,WHEEL
272,12:59 PM,04-19-2026,04-19-2026 12:59:22,0,0,eGFP5,WHEEL
273,12:59 PM,04-19-2026,04-19-2026 12:59:24,0,0,eGFP5,WHEEL
274,12:59 PM,04-19-2026,04-19-2026 12:59:26,0,0,eGFP5,WHEEL
275,12:59 PM,04-19-2026,04-19-2026 12:59:28,0,0,eGFP5,WHEEL
276,12:59 PM,04-19-2026,04-19-2026 12:59:31,0,0,eGFP5,WHEEL
277,12:59 PM,04-19-2026,04-19-2026 12:59:35,0,0,eGFP5,WHEEL
278,12:59 PM,04-19-2026,04-19-2026 12:59:39,0,0,eGFP5,WHEEL
279,12:59 PM,04-19-2026,04-19-2026 12:59:42,0,0,eGFP5,WHEEL
280,12:59 PM,04-19-2026,04-19-2026 12:59:44,0,0,eGFP5,WHEEL
281,12:59 PM,04-19-2026,04-19-2026 12:59:49,0,0,eGFP5,WHEEL
282,12:59 PM,04-19-2026,04-19-2026 12:59:52,0,0,eGFP5,WHEEL
283,12:59 PM,04-19-2026,04-19-2026 12:59:54,0,0,eGFP5,WHEEL
284,12:59 PM,04-19-2026,04-19-2026 12:59:57,0,0,eGFP5,WHEEL
285,12:59 PM,04-19-2026,04-19-2026 12:59:59,0,0,eGFP5,WHEEL
286,01:00 PM,04-19-2026,04-19-2026 13:00:01,0,0,eGFP5,WHEEL
287,01:00 PM,04-19-2026,04-19-2026 13:00:07,0,0,eGFP5,WHEEL
288,01:00 PM,04-19-2026,04-19-2026 13:00:10,0,0,eGFP5,WHEEL
289,01:00 PM,04-19-2026,04-19-2026 13:00:11,0,0,eGFP5,WHEEL
290,01:00 PM,04-19-2026,04-19-2026 13:00:15,0,0,eGFP5,WHEEL
291,01:00 PM,04-19-2026,04-19-2026 13:00:19,0,0,eGFP5,WHEEL
292,01:00 PM,04-19-2026,04-19-2026 13:00:25,0,0,eGFP5,WHEEL
293,01:00 PM,04-19-2026,04-19-2026 13:00:28,0,0,eGFP5,WHEEL
294,01:00 PM,04-19-2026,04-19-2026 13:00:30,0,0,eGFP5,WHEEL
295,01:00 PM,04-19-2026,04-19-2026 13:00:34,0,0,eGFP5,WHEEL
296,01:00 PM,04-19-2026,04-19-2026 13:00:38,0,0,eGFP5,WHEEL
297,01:00 PM,04-19-2026,04-19-2026 13:00:40,0,0,eGFP5,WHEEL
298,01:00 PM,04-19-2026,04-19-2026 13:00:43,0,0,eGFP5,WHEEL
299,01:00 PM,04-19-2026,04-19-2026 13:00:45,0,0,eGFP5,WHEEL
300,01:00 PM,04-19-2026,04-19-2026 13:00:47,0,0,eGFP5,WHEEL
301,01:00 PM,04-19-2026,04-19-2026 13:00:49,0,0,eGFP5,WHEEL
302,01:00 PM,04-19-2026,04-19-2026 13:00:52,0,0,eGFP5,WHEEL
303,01:00 PM,04-19-2026,04-19-2026 13:00:55,0,0,eGFP5,WHEEL
304,01:00 PM,04-19-2026,04-19-2026 13:00:57,0,0,eGFP5,WHEEL
305,01:01 PM,04-19-2026,04-19-2026 13:01:00,0,0,eGFP5,WHEEL
306,01:01 PM,04-19-2026,04-19-2026 13:01:07,0,0,eGFP5,WHEEL
307,01:01 PM,04-19-2026,04-19-2026 13:01:10,0,0,eGFP5,WHEEL
308,01:01 PM,04-19-2026,04-19-2026 13:01:12,0,0,eGFP5,WHEEL
309,01:01 PM,04-19-2026,04-19-2026 13:01:14,0,0,eGFP5,WHEEL
