events,time,date,date-time,reset,rtc_reset,device_id,stream
12223,08:53 PM,04-20-2026,04-20-2026 20:53:35,0,0,eGFP3,WHEEL
12224,08:53 PM,04-20-2026,04-20-2026 20:53:35,0,0,eGFP3,WHEEL
12225,08:53 PM,04-20-2026,04-20-2026 20:53:36,0,0,eGFP3,WHEEL
12226,08:53 PM,04-20-2026,04-20-2026 20:53:37,0,0,eGFP3,WHEEL
12227,08:53 PM,04-20-2026,04-20-2026 20:53:38,0,0,eGFP3,WHEEL
12228,08:53 PM,04-20-2026,04-20-2026 20:53:38,0,0,eGFP3,WHEEL
12229,08:53 PM,04-20-2026,04-20-2026 20:53:39,0,0,eGFP3,WHEEL
12230,08:53 PM,04-20-2026,04-20-2026 20:53:40,0,0,eGFP3,WHEEL
12231,08:53 PM,04-20-2026,04-20-2026 20:53:40,0,0,eGFP3,WHEEL
12232,08:53 PM,04-20-2026,04-20-2026 20:53:40,0,0,eGFP3,WHEEL
12233,08:53 PM,04-20-2026,04-20-2026 20:53:41,0,0,eGFP3,WHEEL
12234,08:53 PM,04-20-2026,04-20-2026 20:53:41,0,0,eGFP3,WHEEL
12235,08:53 PM,04-20-2026,04-20-2026 20:53:42,0,0,eGFP3,WHEEL
12236,08:53 PM,04-20-2026,04-20-2026 20:53:42,0,0,eGFP3,WHEEL
12237,08:53 PM,04-20-2026,04-20-2026 20:53:43,0,0,eGFP3,WHEEL
12238,08:53 PM,04-20-2026,04-20-2026 20:53:43,0,0,eGFP3,WHEEL
12239,08:53 PM,04-20-2026,04-20-2026 20:53:43,0,0,eGFP3,WHEEL
12240,08:53 PM,04-20-2026,04-20-2026 20:53:46,0,0,eGFP3,WHEEL
12241,08:53 PM,04-20-2026,04-20-2026 20:53:49,0,0,eGFP3,WHEEL
12242,08:53 PM,04-20-2026,04-20-2026 20:53:53,0,0,eGFP3,WHEEL
12243,08:53 PM,04-20-2026,04-20-2026 20:53:54,0,0,eGFP3,WHEEL
12244,08:53 PM,04-20-2026,04-20-2026 20:53:55,0,0,eGFP3,WHEEL
12245,08:53 PM,04-20-2026,04-20-2026 20:53:55,0,0,eGFP3,WHEEL
12246,08:53 PM,04-20-2026,04-20-2026 20:53:56,0,0,eGFP3,WHEEL
12247,08:53 PM,04-20-2026,04-20-2026 20:53:56,0,0,eGFP3,WHEEL
12248,08:53 PM,04-20-2026,04-20-2026 20:53:57,0,0,eGFP3,WHEEL
12249,08:53 PM,04-20-2026,04-20-2026 20:53:57,0,0,eGFP3,WHEEL
12250,08:53 PM,04-20-2026,04-20-2026 20:53:57,0,0,eGFP3,WHEEL
12251,08:53 PM,04-20-2026,04-20-2026 20:53:58,0,0,eGFP3,WHEEL
12252,08:53 PM,04-20-2026,04-20-2026 20:53:58,0,0,eGFP3,WHEEL
12253,08:53 PM,04-20-2026,04-20-2026 20:53:59,0,0,eGFP3,WHEEL
12254,08:53 PM,04-20-2026,04-20-2026 20:53:59,0,0,eGFP3,WHEEL
12255,08:53 PM,04-20-2026,04-20-2026 20:53:59,0,0,eGFP3,WHEEL
12256,08:54 PM,04-20-2026,04-20-2026 20:54:00,0,0,eGFP3,WHEEL
12257,08:54 PM,04-20-2026,04-20-2026 20:54:00,0,0,eGFP3,WHEEL
12258,08:54 PM,04-20-2026,04-20-2026 20:54:01,0,0,eGFP3,WHEEL
12259,08:54 PM,04-20-2026,04-20-2026 20:54:01,0,0,eGFP3,WHEEL
12260,08:54 PM,04-20-2026,04-20-2026 20:54:02,0,0,eGFP3,WHEEL
12261,08:54 PM,04-20-2026,04-20-2026 20:54:02,0,0,eGFP3,WHEEL
12262,08:54 PM,04-20-2026,04-20-2026 20:54:03,0,0,eGFP3,WHEEL
12263,08:54 PM,04-20-2026,04-20-2026 20:54:03,0,0,eGFP3,WHEEL
12264,08:54 PM,04-20-2026,04-20-2026 20:54:03,0,0,eGFP3,WHEEL
12265,08:54 PM,04-20-2026,04-20-2026 20:54:04,0,0,eGFP3,WHEEL
12266,08:54 PM,04-20-2026,04-20-2026 20:54:04,0,0,eGFP3,WHEEL
12267,08:54 PM,04-20-2026,04-20-2026 20:54:05,0,0,eGFP3,WHEEL
12268,08:54 PM,04-20-2026,04-20-2026 20:54:05,0,0,eGFP3,WHEEL
12269,08:54 PM,04-20-2026,04-20-2026 20:54:06,0,0,eGFP3,WHEEL
12270,08:54 PM,04-20-2026,04-20-2026 20:54:06,0,0,eGFP3,WHEEL
12271,08:54 PM,04-20-2026,04-20-2026 20:54:07,0,0,eGFP3,WHEEL
12272,08:54 PM,04-20-2026,04-20-2026 20:54:07,0,0,eGFP3,WHEEL
12273,08:54 PM,04-20-2026,04-20-2026 20:54:08,0,0,eGFP3,WHEEL
12274,08:54 PM,04-20-2026,04-20-2026 20:54:08,0,0,eGFP3,WHEEL
12275,08:54 PM,04-20-2026,04-20-2026 20:54:09,0,0,eGFP3,WHEEL
12276,08:54 PM,04-20-2026,04-20-2026 20:54:09,0,0,eGFP3,WHEEL
12277,08:54 PM,04-20-2026,04-20-2026 20:54:10,0,0,eGFP3,WHEEL
12278,08:54 PM,04-20-2026,04-20-2026 20:54:10,0,0,eGFP3,WHEEL
12279,08:54 PM,04-20-2026,04-20-2026 20:54:10,0,0,eGFP3,WHEEL
12280,08:54 PM,04-20-2026,04-20-2026 20:54:11,0,0,eGFP3,WHEEL
12281,08:54 PM,04-20-2026,04-20-2026 20:54:11,0,0,eGFP3,WHEEL
12282,08:54 PM,04-20-2026,04-20-2026 20:54:12,0,0,eGFP3,WHEEL
12283,08:54 PM,04-20-2026,04-20-2026 20:54:12,0,0,eGFP3,WHEEL
12284,08:54 PM,04-20-2026,04-20-2026 20:54:13,0,0,eGFP3,WHEEL
12285,08:54 PM,04-20-2026,04-20-2026 20:54:13,0,0,eGFP3,WHEEL
12286,08:54 PM,04-20-2026,04-20-2026 20:54:14,0,0,eGFP3,WHEEL
12287,08:54 PM,04-20-2026,04-20-2026 20:54:15,0,0,eGFP3,WHEEL
12288,08:54 PM,04-20-2026,04-20-2026 20:54:15,0,0,eGFP3,WHEEL
12289,08:54 PM,04-20-2026,04-20-2026 20:54:16,0,0,eGFP3,WHEEL
12290,08:54 PM,04-20-2026,04-20-2026 20:54:16,0,0,eGFP3,WHEEL
12291,08:54 PM,04-20-2026,04-20-2026 20:54:16,0,0,eGFP3,WHEEL
12292,08:54 PM,04-20-2026,04-20-2026 20:54:17,0,0,eGFP3,WHEEL
12293,08:54 PM,04-20-2026,04-20-2026 20:54:17,0,0,eGFP3,WHEEL
12294,08:54 PM,04-20-2026,04-20-2026 20:54:18,0,0,eGFP3,WHEEL
12295,08:54 PM,04-20-2026,04-20-2026 20:54:18,0,0,eGFP3,WHEEL
12296,08:54 PM,04-20-2026,04-20-2026 20:54:19,0,0,eGFP3,WHEEL
12297,08:54 PM,04-20-2026,04-20-2026 20:54:19,0,0,eGFP3,WHEEL
12298,08:54 PM,04-20-2026,04-20-2026 20:54:20,0,0,eGFP3,WHEEL
12299,08:54 PM,04-20-2026,04-20-2026 20:54:20,0,0,eGFP3,WHEEL
12300,08:54 PM,04-20-2026,04-20-2026 20:54:21,0,0,eGFP3,WHEEL
12301,08:54 PM,04-20-2026,04-20-2026 20:54:21,0,0,eGFP3,WHEEL
12302,08:54 PM,04-20-2026,04-20-2026 20:54:22,0,0,eGFP3,WHEEL
12303,08:54 PM,04-20-2026,04-20-2026 20:54:22,0,0,eGFP3,WHEEL
12304,08:54 PM,04-20-2026,04-20-2026 20:54:23,0,0,eGFP3,WHEEL
12305,08:54 PM,04-20-2026,04-20-2026 20:54:23,0,0,eGFP3,WHEEL
12306,08:54 PM,04-20-2026,04-20-2026 20:54:24,0,0,eGFP3,WHEEL
12307,08:54 PM,04-20-2026,04-20-2026 20:54:24,0,0,eGFP3,WHEEL
12308,08:54 PM,04-20-2026,04-20-2026 20:54:25,0,0,eGFP3,WHEEL
12309,08:54 PM,04-20-2026,04-20-2026 20:54:25,0,0,eGFP3,WHEEL
12310,08:54 PM,04-20-2026,04-20-2026 20:54:26,0,0,eGFP3,WHEEL
12311,08:54 PM,04-20-2026,04-20-2026 20:54:26,0,0,eGFP3,WHEEL
12312,08:54 PM,04-20-2026,04-20-2026 20:54:27,0,0,eGFP3,WHEEL
12313,08:54 PM,04-20-2026,04-20-2026 20:54:27,0,0,eGFP3,WHEEL
12314,08:54 PM,04-20-2026,04-20-2026 20:54:28,0,0,eGFP3,WHEEL
12315,08:54 PM,04-20-2026,04-20-2026 20:54:28,0,0,eGFP3,WHEEL
12316,08:54 PM,04-20-2026,04-20-2026 20:54:29,0,0,eGFP3,WHEEL
12317,08:54 PM,04-20-2026,04-20-2026 20:54:29,0,0,eGFP3,WHEEL
12318,08:54 PM,04-20-2026,04-20-2026 20:54:30,0,0,eGFP3,WHEEL
12319,08:54 PM,04-20-2026,04-20-2026 20:54:30,0,0,eGFP3,WHEEL
12320,08:54 PM,04-20-2026,04-20-2026 20:54:31,0,0,eGFP3,WHEEL
12321,08:54 PM,04-20-2026,04-20-2026 20:54:31,0,0,eGFP3,WHEEL
12322,08:54 PM,04-20-2026,04-20-2026 20:54:32,0,0,eGFP3,WHEEL
12323,08:54 PM,04-20-2026,04-20-2026 20:54:32,0,0,eGFP3,WHEEL
12324,08:54 PM,04-20-2026,04-20-2026 20:54:33,0,0,eGFP3,WHEEL
12325,08:54 PM,04-20-2026,04-20-2026 20:54:33,0,0,eGFP3,WHEEL
12326,08:54 PM,04-20-2026,04-20-2026 20:54:34,0,0,eGFP3,WHEEL
12327,08:54 PM,04-20-2026,04-20-2026 20:54:34,0,0,eGFP3,WHEEL
12328,08:54 PM,04-20-2026,04-20-2026 20:54:35,0,0,eGFP3,WHEEL
12329,08:54 PM,04-20-2026,04-20-2026 20:54:36,0,0,eGFP3,WHEEL
12330,08:54 PM,04-20-2026,04-20-2026 20:54:36,0,0,eGFP3,WHEEL
12331,08:54 PM,04-20-2026,04-20-2026 20:54:36,0,0,eGFP3,WHEEL
12332,08:54 PM,04-20-2026,04-20-2026 20:54:37,0,0,eGFP3,WHEEL
12333,08:54 PM,04-20-2026,04-20-2026 20:54:38,0,0,eGFP3,WHEEL
12334,08:54 PM,04-20-2026,04-20-2026 20:54:38,0,0,eGFP3,WHEEL
12335,08:54 PM,04-20-2026,04-20-2026 20:54:38,0,0,eGFP3,WHEEL
12336,08:54 PM,04-20-2026,04-20-2026 20:54:40,0,0,eGFP3,WHEEL
12337,08:54 PM,04-20-2026,04-20-2026 20:54:43,0,0,eGFP3,WHEEL
12338,08:54 PM,04-20-2026,04-20-2026 20:54:45,0,0,eGFP3,WHEEL
12339,08:54 PM,04-20-2026,04-20-2026 20:54:48,0,0,eGFP3,WHEEL
12340,08:54 PM,04-20-2026,04-20-2026 20:54:52,0,0,eGFP3,WHEEL
12341,08:54 PM,04-20-2026,04-20-2026 20:54:53,0,0,eGFP3,WHEEL
12342,08:54 PM,04-20-2026,04-20-2026 20:54:53,0,0,eGFP3,WHEEL
12343,08:54 PM,04-20-2026,04-20-2026 20:54:54,0,0,eGFP3,WHEEL
12344,08:54 PM,04-20-2026,04-20-2026 20:54:54,0,0,eGFP3,WHEEL
12345,08:54 PM,04-20-2026,04-20-2026 20:54:55,0,0,eGFP3,WHEEL
12346,08:54 PM,04-20-2026,04-20-2026 20:54:55,0,0,eGFP3,WHEEL
12347,08:54 PM,04-20-2026,04-20-2026 20:54:56,0,0,eGFP3,WHEEL
12348,08:54 PM,04-20-2026,04-20-2026 20:54:57,0,0,eGFP3,WHEEL
12349,08:54 PM,04-20-2026,04-20-2026 20:54:58,0,0,eGFP3,WHEEL
12350,08:54 PM,04-20-2026,04-20-2026 20:54:59,0,0,eGFP3,WHEEL
12351,08:54 PM,04-20-2026,04-20-2026 20:54:59,0,0,eGFP3,WHEEL
12352,08:55 PM,04-20-2026,04-20-2026 20:55:00,0,0,eGFP3,WHEEL
12353,08:55 PM,04-20-2026,04-20-2026 20:55:00,0,0,eGFP3,WHEEL
12354,08:55 PM,04-20-2026,04-20-2026 20:55:01,0,0,eGFP3,WHEEL
12355,08:55 PM,04-20-2026,04-20-2026 20:55:01,0,0,eGFP3,WHEEL
12356,08:55 PM,04-20-2026,04-20-2026 20:55:01,0,0,eGFP3,WHEEL
12357,08:55 PM,04-20-2026,04-20-2026 20:55:02,0,0,eGFP3,WHEEL
12358,08:55 PM,04-20-2026,04-20-2026 20:55:02,0,0,eGFP3,WHEEL
12359,08:55 PM,04-20-2026,04-20-2026 20:55:03,0,0,eGFP3,WHEEL
12360,08:55 PM,04-20-2026,04-20-2026 20:55:03,0,0,eGFP3,WHEEL
12361,08:55 PM,04-20-2026,04-20-2026 20:55:04,0,0,eGFP3,WHEEL
12362,08:55 PM,04-20-2026,04-20-2026 20:55:04,0,0,eGFP3,WHEEL
12363,08:55 PM,04-20-2026,04-20-2026 20:55:05,0,0,eGFP3,WHEEL
12364,08:55 PM,04-20-2026,04-20-2026 20:55:05,0,0,eGFP3,WHEEL
12365,08:55 PM,04-20-2026,04-20-2026 20:55:05,0,0,eGFP3,WHEEL
12366,08:55 PM,04-20-2026,04-20-2026 20:55:06,0,0,eGFP3,WHEEL
12367,08:55 PM,04-20-2026,04-20-2026 20:55:06,0,0,eGFP3,WHEEL
12368,08:55 PM,04-20-2026,04-20-2026 20:55:07,0,0,eGFP3,WHEEL
12369,08:55 PM,04-20-2026,04-20-2026 20:55:07,0,0,eGFP3,WHEEL
12370,08:55 PM,04-20-2026,04-20-2026 20:55:08,0,0,eGFP3,WHEEL
12371,08:55 PM,04-20-2026,04-20-2026 20:55:08,0,0,eGFP3,WHEEL
12372,08:55 PM,04-20-2026,04-20-2026 20:55:09,0,0,eGFP3,WHEEL
12373,08:55 PM,04-20-2026,04-20-2026 20:55:09,0,0,eGFP3,WHEEL
12374,08:55 PM,04-20-2026,04-20-2026 20:55:09,0,0,eGFP3,WHEEL
12375,08:55 PM,04-20-2026,04-20-2026 20:55:10,0,0,eGFP3,WHEEL
12376,08:55 PM,04-20-2026,04-20-2026 20:55:10,0,0,eGFP3,WHEEL
12377,08:55 PM,04-20-2026,04-20-2026 20:55:11,0,0,eGFP3,WHEEL
12378,08:55 PM,04-20-2026,04-20-2026 20:55:11,0,0,eGFP3,WHEEL
12379,08:55 PM,04-20-2026,04-20-2026 20:55:12,0,0,eGFP3,WHEEL
12380,08:55 PM,04-20-2026,04-20-2026 20:55:12,0,0,eGFP3,WHEEL
12381,08:55 PM,04-20-2026,04-20-2026 20:55:14,0,0,eGFP3,WHEEL
12382,08:55 PM,04-20-2026,04-20-2026 20:55:17,0,0,eGFP3,WHEEL
12383,08:55 PM,04-20-2026,04-20-2026 20:55:18,0,0,eGFP3,WHEEL
12384,08:55 PM,04-20-2026,04-20-2026 20:55:19,0,0,eGFP3,WHEEL
12385,08:55 PM,04-20-2026,04-20-2026 20:55:19,0,0,eGFP3,WHEEL
12386,08:55 PM,04-20-2026,04-20-2026 20:55:20,0,0,eGFP3,WHEEL
12387,08:55 PM,04-20-2026,04-20-2026 20:55:20,0,0,eGFP3,WHEEL
12388,08:55 PM,04-20-2026,04-20-2026 20:55:21,0,0,eGFP3,WHEEL
12389,08:55 PM,04-20-2026,04-20-2026 20:55:21,0,0,eGFP3,WHEEL
12390,08:55 PM,04-20-2026,04-20-2026 20:55:22,0,0,eGFP3,WHEEL
12391,08:55 PM,04-20-2026,04-20-2026 20:55:22,0,0,eGFP3,WHEEL
12392,08:55 PM,04-20-2026,04-20-2026 20:55:23,0,0,eGFP3,WHEEL
12393,08:55 PM,04-20-2026,04-20-2026 20:55:23,0,0,eGFP3,WHEEL
12394,08:55 PM,04-20-2026,04-20-2026 20:55:23,0,0,eGFP3,WHEEL
12395,08:55 PM,04-20-2026,04-20-2026 20:55:24,0,0,eGFP3,WHEEL
12396,08:55 PM,04-20-2026,04-20-2026 20:55:24,0,0,eGFP3,WHEEL
12397,08:55 PM,04-20-2026,04-20-2026 20:55:25,0,0,eGFP3,WHEEL
12398,08:55 PM,04-20-2026,04-20-2026 20:55:25,0,0,eGFP3,WHEEL
12399,08:55 PM,04-20-2026,04-20-2026 20:55:25,0,0,eGFP3,WHEEL
12400,08:55 PM,04-20-2026,04-20-2026 20:55:26,0,0,eGFP3,WHEEL
12401,08:55 PM,04-20-2026,04-20-2026 20:55:26,0,0,eGFP3,WHEEL
12402,08:55 PM,04-20-2026,04-20-2026 20:55:27,0,0,eGFP3,WHEEL
12403,08:55 PM,04-20-2026,04-20-2026 20:55:27,0,0,eGFP3,WHEEL
12404,08:55 PM,04-20-2026,04-20-2026 20:55:28,0,0,eGFP3,WHEEL
12405,08:55 PM,04-20-2026,04-20-2026 20:55:28,0,0,eGFP3,WHEEL
12406,08:55 PM,04-20-2026,04-20-2026 20:55:29,0,0,eGFP3,WHEEL
12407,08:55 PM,04-20-2026,04-20-2026 20:55:29,0,0,eGFP3,WHEEL
12408,08:55 PM,04-20-2026,04-20-2026 20:55:29,0,0,eGFP3,WHEEL
12409,08:55 PM,04-20-2026,04-20-2026 20:55:30,0,0,eGFP3,WHEEL
12410,08:55 PM,04-20-2026,04-20-2026 20:55:30,0,0,eGFP3,WHEEL
12411,08:55 PM,04-20-2026,04-20-2026 20:55:31,0,0,eGFP3,WHEEL
12412,08:55 PM,04-20-2026,04-20-2026 20:55:31,0,0,eGFP3,WHEEL
12413,08:55 PM,04-20-2026,04-20-2026 20:55:32,0,0,eGFP3,WHEEL
12414,08:55 PM,04-20-2026,04-20-2026 20:55:32,0,0,eGFP3,WHEEL
12415,08:55 PM,04-20-2026,04-20-2026 20:55:33,0,0,eGFP3,WHEEL
12416,08:55 PM,04-20-2026,04-20-2026 20:55:33,0,0,eGFP3,WHEEL
12417,08:55 PM,04-20-2026,04-20-2026 20:55:34,0,0,eGFP3,WHEEL
12418,08:55 PM,04-20-2026,04-20-2026 20:55:34,0,0,eGFP3,WHEEL
12419,08:55 PM,04-20-2026,04-20-2026 20:55:35,0,0,eGFP3,WHEEL
12420,08:55 PM,04-20-2026,04-20-2026 20:55:35,0,0,eGFP3,WHEEL
12421,08:55 PM,04-20-2026,04-20-2026 20:55:35,0,0,eGFP3,WHEEL
12422,08:55 PM,04-20-2026,04-20-2026 20:55:36,0,0,eGFP3,WHEEL
12423,08:55 PM,04-20-2026,04-20-2026 20:55:36,0,0,eGFP3,WHEEL
12424,08:55 PM,04-20-2026,04-20-2026 20:55:37,0,0,eGFP3,WHEEL
12425,08:55 PM,04-20-2026,04-20-2026 20:55:37,0,0,eGFP3,WHEEL
12426,08:55 PM,04-20-2026,04-20-2026 20:55:38,0,0,eGFP3,WHEEL
12427,08:55 PM,04-20-2026,04-20-2026 20:55:38,0,0,eGFP3,WHEEL
12428,08:55 PM,04-20-2026,04-20-2026 20:55:39,0,0,eGFP3,WHEEL
12429,08:55 PM,04-20-2026,04-20-2026 20:55:39,0,0,eGFP3,WHEEL
12430,08:55 PM,04-20-2026,04-20-2026 20:55:40,0,0,eGFP3,WHEEL
12431,08:55 PM,04-20-2026,04-20-2026 20:55:40,0,0,eGFP3,WHEEL
12432,08:55 PM,04-20-2026,04-20-2026 20:55:41,0,0,eGFP3,WHEEL
12433,08:55 PM,04-20-2026,04-20-2026 20:55:42,0,0,eGFP3,WHEEL
12434,08:55 PM,04-20-2026,04-20-2026 20:55:42,0,0,eGFP3,WHEEL
12435,08:55 PM,04-20-2026,04-20-2026 20:55:43,0,0,eGFP3,WHEEL
12436,08:55 PM,04-20-2026,04-20-2026 20:55:43,0,0,eGFP3,WHEEL
12437,08:55 PM,04-20-2026,04-20-2026 20:55:44,0,0,eGFP3,WHEEL
12438,08:55 PM,04-20-2026,04-20-2026 20:55:44,0,0,eGFP3,WHEEL
12439,08:55 PM,04-20-2026,04-20-2026 20:55:45,0,0,eGFP3,WHEEL
12440,08:55 PM,04-20-2026,04-20-2026 20:55:45,0,0,eGFP3,WHEEL
12441,08:55 PM,04-20-2026,04-20-2026 20:55:52,0,0,eGFP3,WHEEL
12442,08:55 PM,04-20-2026,04-20-2026 20:55:54,0,0,eGFP3,WHEEL
12443,08:55 PM,04-20-2026,04-20-2026 20:55:55,0,0,eGFP3,WHEEL
12444,08:55 PM,04-20-2026,04-20-2026 20:55:56,0,0,eGFP3,WHEEL
12445,08:55 PM,04-20-2026,04-20-2026 20:55:57,0,0,eGFP3,WHEEL
12446,08:55 PM,04-20-2026,04-20-2026 20:55:57,0,0,eGFP3,WHEEL
12447,08:55 PM,04-20-2026,04-20-2026 20:55:58,0,0,eGFP3,WHEEL
12448,08:55 PM,04-20-2026,04-20-2026 20:55:58,0,0,eGFP3,WHEEL
12449,08:55 PM,04-20-2026,04-20-2026 20:55:59,0,0,eGFP3,WHEEL
12450,08:55 PM,04-20-2026,04-20-2026 20:55:59,0,0,eGFP3,WHEEL
12451,08:55 PM,04-20-2026,04-20-2026 20:55:59,0,0,eGFP3,WHEEL
12452,08:56 PM,04-20-2026,04-20-2026 20:56:00,0,0,eGFP3,WHEEL
12453,08:56 PM,04-20-2026,04-20-2026 20:56:00,0,0,eGFP3,WHEEL
12454,08:56 PM,04-20-2026,04-20-2026 20:56:01,0,0,eGFP3,WHEEL
12455,08:56 PM,04-20-2026,04-20-2026 20:56:01,0,0,eGFP3,WHEEL
12456,08:56 PM,04-20-2026,04-20-2026 20:56:02,0,0,eGFP3,WHEEL
12457,08:56 PM,04-20-2026,04-20-2026 20:56:02,0,0,eGFP3,WHEEL
12458,08:56 PM,04-20-2026,04-20-2026 20:56:02,0,0,eGFP3,WHEEL
12459,08:56 PM,04-20-2026,04-20-2026 20:56:03,0,0,eGFP3,WHEEL
12460,08:56 PM,04-20-2026,04-20-2026 20:56:03,0,0,eGFP3,WHEEL
12461,08:56 PM,04-20-2026,04-20-2026 20:56:04,0,0,eGFP3,WHEEL
12462,08:56 PM,04-20-2026,04-20-2026 20:56:04,0,0,eGFP3,WHEEL
12463,08:56 PM,04-20-2026,04-20-2026 20:56:05,0,0,eGFP3,WHEEL
12464,08:56 PM,04-20-2026,04-20-2026 20:56:05,0,0,eGFP3,WHEEL
12465,08:59 PM,04-20-2026,04-20-2026 20:59:29,0,0,eGFP3,WHEEL
12466,08:59 PM,04-20-2026,04-20-2026 20:59:30,0,0,eGFP3,WHEEL
12467,08:59 PM,04-20-2026,04-20-2026 20:59:34,0,0,eGFP3,WHEEL
12468,08:59 PM,04-20-2026,04-20-2026 20:59:35,0,0,eGFP3,WHEEL
12469,08:59 PM,04-20-2026,04-20-2026 20:59:35,0,0,eGFP3,WHEEL
12470,08:59 PM,04-20-2026,04-20-2026 20:59:36,0,0,eGFP3,WHEEL
12471,08:59 PM,04-20-2026,04-20-2026 20:59:36,0,0,eGFP3,WHEEL
12472,08:59 PM,04-20-2026,04-20-2026 20:59:36,0,0,eGFP3,WHEEL
12473,08:59 PM,04-20-2026,04-20-2026 20:59:38,0,0,eGFP3,WHEEL
12474,08:59 PM,04-20-2026,04-20-2026 20:59:38,0,0,eGFP3,WHEEL
12475,08:59 PM,04-20-2026,04-20-2026 20:59:39,0,0,eGFP3,WHEEL
12476,08:59 PM,04-20-2026,04-20-2026 20:59:39,0,0,eGFP3,WHEEL
12477,08:59 PM,04-20-2026,04-20-2026 20:59:40,0,0,eGFP3,WHEEL
12478,08:59 PM,04-20-2026,04-20-2026 20:59:40,0,0,eGFP3,WHEEL
12479,08:59 PM,04-20-2026,04-20-2026 20:59:41,0,0,eGFP3,WHEEL
12480,08:59 PM,04-20-2026,04-20-2026 20:59:42,0,0,eGFP3,WHEEL
12481,08:59 PM,04-20-2026,04-20-2026 20:59:42,0,0,eGFP3,WHEEL
12482,08:59 PM,04-20-2026,04-20-2026 20:59:43,0,0,eGFP3,WHEEL
12483,08:59 PM,04-20-2026,04-20-2026 20:59:43,0,0,eGFP3,WHEEL
12484,08:59 PM,04-20-2026,04-20-2026 20:59:44,0,0,eGFP3,WHEEL
12485,08:59 PM,04-20-2026,04-20-2026 20:59:44,0,0,eGFP3,WHEEL
12486,08:59 PM,04-20-2026,04-20-2026 20:59:45,0,0,eGFP3,WHEEL
12487,08:59 PM,04-20-2026,04-20-2026 20:59:45,0,0,eGFP3,WHEEL
12488,08:59 PM,04-20-2026,04-20-2026 20:59:45,0,0,eGFP3,WHEEL
12489,08:59 PM,04-20-2026,04-20-2026 20:59:46,0,0,eGFP3,WHEEL
12490,08:59 PM,04-20-2026,04-20-2026 20:59:46,0,0,eGFP3,WHEEL
12491,08:59 PM,04-20-2026,04-20-2026 20:59:47,0,0,eGFP3,WHEEL
12492,08:59 PM,04-20-2026,04-20-2026 20:59:47,0,0,eGFP3,WHEEL
12493,08:59 PM,04-20-2026,04-20-2026 20:59:48,0,0,eGFP3,WHEEL
12494,08:59 PM,04-20-2026,04-20-2026 20:59:48,0,0,eGFP3,WHEEL
12495,08:59 PM,04-20-2026,04-20-2026 20:59:48,0,0,eGFP3,WHEEL
12496,08:59 PM,04-20-2026,04-20-2026 20:59:49,0,0,eGFP3,WHEEL
12497,08:59 PM,04-20-2026,04-20-2026 20:59:49,0,0,eGFP3,WHEEL
12498,08:59 PM,04-20-2026,04-20-2026 20:59:50,0,0,eGFP3,WHEEL
12499,08:59 PM,04-20-2026,04-20-2026 20:59:50,0,0,eGFP3,WHEEL
12500,08:59 PM,04-20-2026,04-20-2026 20:59:51,0,0,eGFP3,WHEEL
12501,08:59 PM,04-20-2026,04-20-2026 20:59:51,0,0,eGFP3,WHEEL
12502,08:59 PM,04-20-2026,04-20-2026 20:59:52,0,0,eGFP3,WHEEL
12503,08:59 PM,04-20-2026,04-20-2026 20:59:52,0,0,eGFP3,WHEEL
12504,08:59 PM,04-20-2026,04-20-2026 20:59:53,0,0,eGFP3,WHEEL
12505,08:59 PM,04-20-2026,04-20-2026 20:59:53,0,0,eGFP3,WHEEL
12506,08:59 PM,04-20-2026,04-20-2026 20:59:54,0,0,eGFP3,WHEEL
12507,08:59 PM,04-20-2026,04-20-2026 20:59:54,0,0,eGFP3,WHEEL
12508,08:59 PM,04-20-2026,04-20-2026 20:59:54,0,0,eGFP3,WHEEL
12509,08:59 PM,04-20-2026,04-20-2026 20:59:55,0,0,eGFP3,WHEEL
12510,08:59 PM,04-20-2026,04-20-2026 20:59:55,0,0,eGFP3,WHEEL
12511,08:59 PM,04-20-2026,04-20-2026 20:59:56,0,0,eGFP3,WHEEL
12512,08:59 PM,04-20-2026,04-20-2026 20:59:56,0,0,eGFP3,WHEEL
12513,08:59 PM,04-20-2026,04-20-2026 20:59:57,0,0,eGFP3,WHEEL
12514,08:59 PM,04-20-2026,04-20-2026 20:59:57,0,0,eGFP3,WHEEL
12515,08:59 PM,04-20-2026,04-20-2026 20:59:58,0,0,eGFP3,WHEEL
12516,08:59 PM,04-20-2026,04-20-2026 20:59:59,0,0,eGFP3,WHEEL
12517,08:59 PM,04-20-2026,04-20-2026 20:59:59,0,0,eGFP3,WHEEL
12518,09:00 PM,04-20-2026,04-20-2026 21:00:00,0,0,eGFP3,WHEEL
12519,09:00 PM,04-20-2026,04-20-2026 21:00:00,0,0,eGFP3,WHEEL
12520,09:00 PM,04-20-2026,04-20-2026 21:00:01,0,0,eGFP3,WHEEL
12521,09:00 PM,04-20-2026,04-20-2026 21:00:02,0,0,eGFP3,WHEEL
12522,09:00 PM,04-20-2026,04-20-2026 21:00:02,0,0,eGFP3,WHEEL
12523,09:00 PM,04-20-2026,04-20-2026 21:00:03,0,0,eGFP3,WHEEL
12524,09:00 PM,04-20-2026,04-20-2026 21:00:03,0,0,eGFP3,WHEEL
12525,09:00 PM,04-20-2026,04-20-2026 21:00:03,0,0,eGFP3,WHEEL
