wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,12:23:47,0.000,0.000,1,0,eGFP5
1,12:23:47,0.028,0.324,0,0,eGFP5
2,12:23:48,0.029,0.336,0,0,eGFP5
3,12:23:48,0.029,0.336,0,0,eGFP5
4,12:23:48,0.029,0.435,0,0,eGFP5
5,12:23:50,1.059,1.400,0,0,eGFP5
6,12:23:50,0.028,0.335,0,0,eGFP5
7,12:23:51,0.029,0.347,0,0,eGFP5
8,12:23:51,0.030,0.436,0,0,eGFP5
9,12:23:57,0.051,5.515,0,0,eGFP5
10,12:23:57,0.039,0.489,0,0,eGFP5
11,12:23:58,0.040,0.566,0,0,eGFP5
12,12:24:50,0.051,52.740,0,0,eGFP5
13,12:24:56,0.676,5.263,0,0,eGFP5
14,12:24:58,0.600,2.048,0,0,eGFP5
15,12:25:00,0.194,2.794,0,0,eGFP5
16,12:25:08,0.182,7.468,0,0,eGFP5
17,12:25:43,0.129,35.427,0,0,eGFP5
18,12:26:49,0.248,65.489,0,0,eGFP5
19,12:26:53,2.508,4.637,0,0,eGFP5
20,12:26:57,0.083,3.353,0,0,eGFP5
21,12:26:58,0.073,1.126,0,0,eGFP5
22,12:26:59,0.095,0.841,0,0,eGFP5
23,12:27:41,0.138,42.645,0,0,eGFP5
24,12:27:57,0.083,15.840,0,0,eGFP5
25,12:27:58,0.128,0.414,0,0,eGFP5
26,12:28:58,0.182,60.354,0,0,eGFP5
27,12:31:04,26.933,125.640,0,0,eGFP5
28,12:32:02,1.094,58.808,0,0,eGFP5
29,12:32:05,0.095,3.036,0,0,eGFP5
30,12:32:06,0.094,0.763,0,0,eGFP5
31,12:32:07,0.062,1.170,0,0,eGFP5
32,12:32:08,0.073,0.731,0,0,eGFP5
33,12:32:09,0.062,0.961,0,0,eGFP5
34,12:32:10,0.074,0.689,0,0,eGFP5
35,12:32:11,0.061,0.741,0,0,eGFP5
36,12:32:11,0.062,0.753,0,0,eGFP5
37,12:32:12,0.062,0.764,0,0,eGFP5
38,12:32:13,0.073,0.698,0,0,eGFP5
39,12:32:13,0.051,0.643,0,0,eGFP5
40,12:32:14,0.073,0.983,0,0,eGFP5
41,12:32:15,0.062,0.731,0,0,eGFP5
42,12:32:16,0.052,0.711,0,0,eGFP5
43,12:32:17,0.063,0.765,0,0,eGFP5
44,12:32:18,0.062,0.950,0,0,eGFP5
45,12:32:22,0.084,4.429,0,0,eGFP5
46,12:32:25,1.828,2.673,0,0,eGFP5
47,12:32:25,0.051,0.742,0,0,eGFP5
48,12:32:26,0.050,0.599,0,0,eGFP5
49,12:32:27,0.040,0.622,0,0,eGFP5
50,12:32:27,0.050,0.599,0,0,eGFP5
51,12:32:28,0.052,0.710,0,0,eGFP5
52,12:32:29,0.062,0.698,0,0,eGFP5
53,12:32:29,0.062,0.775,0,0,eGFP5
54,12:32:30,0.051,0.698,0,0,eGFP5
55,12:32:31,0.095,0.918,0,0,eGFP5
56,12:32:32,0.050,0.599,0,0,eGFP5
57,12:32:32,0.052,0.644,0,0,eGFP5
58,12:32:33,0.051,0.578,0,0,eGFP5
59,12:32:35,0.063,2.071,0,0,eGFP5
60,12:32:36,0.072,0.632,0,0,eGFP5
61,12:32:36,0.051,0.643,0,0,eGFP5
62,12:32:37,0.051,0.632,0,0,eGFP5
63,12:32:38,0.051,0.819,0,0,eGFP5
64,12:32:38,0.062,0.665,0,0,eGFP5
65,12:32:39,0.062,0.676,0,0,eGFP5
66,12:32:40,0.051,0.654,0,0,eGFP5
67,12:32:40,0.073,0.731,0,0,eGFP5
68,12:32:41,0.053,0.667,0,0,eGFP5
69,12:32:43,0.106,1.609,0,0,eGFP5
70,12:32:43,0.072,0.665,0,0,eGFP5
71,12:32:44,0.051,0.698,0,0,eGFP5
72,12:32:45,0.063,0.732,0,0,eGFP5
73,12:32:46,0.062,1.401,0,0,eGFP5
74,12:32:47,0.138,0.446,0,0,eGFP5
75,12:32:48,0.171,1.257,0,0,eGFP5
76,12:32:48,0.052,0.612,0,0,eGFP5
77,12:32:53,0.051,4.911,0,0,eGFP5
78,12:32:54,0.095,0.775,0,0,eGFP5
79,12:32:55,0.150,1.346,0,0,eGFP5
80,12:32:56,0.106,0.797,0,0,eGFP5
81,12:32:57,0.051,0.621,0,0,eGFP5
82,12:32:58,0.051,0.775,0,0,eGFP5
83,12:32:59,0.095,0.863,0,0,eGFP5
84,12:32:59,0.073,0.709,0,0,eGFP5
85,12:33:01,0.535,1.303,0,0,eGFP5
86,12:33:01,0.040,0.566,0,0,eGFP5
87,12:33:02,0.053,0.579,0,0,eGFP5
88,12:33:02,0.040,0.578,0,0,eGFP5
89,12:33:03,0.061,0.720,0,0,eGFP5
90,12:33:04,0.051,0.599,0,0,eGFP5
91,12:33:04,0.051,0.786,0,0,eGFP5
92,12:33:05,0.051,0.611,0,0,eGFP5
93,12:33:06,0.050,0.753,0,0,eGFP5
94,12:33:06,0.060,0.620,0,0,eGFP5
95,12:33:07,0.051,0.599,0,0,eGFP5
96,12:33:08,0.051,0.753,0,0,eGFP5
97,12:33:08,0.051,0.633,0,0,eGFP5
