wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:04:15,0.000,0.000,1,0,eGFP5
1,14:04:16,0.028,0.336,0,0,eGFP5
2,14:04:16,0.028,0.368,0,0,eGFP5
3,14:04:27,0.028,10.386,0,0,eGFP5
4,14:04:30,0.083,3.133,0,0,eGFP5
5,14:06:07,0.105,97.430,0,0,eGFP5
6,14:06:26,0.083,19.065,0,0,eGFP5
7,14:06:27,0.467,0.961,0,0,eGFP5
8,14:06:33,0.271,6.240,0,0,eGFP5
9,14:06:35,0.083,1.126,0,0,eGFP5
10,14:06:36,0.072,0.983,0,0,eGFP5
11,14:06:37,0.171,1.125,0,0,eGFP5
12,14:06:46,0.073,9.355,0,0,eGFP5
13,14:06:47,0.050,0.610,0,0,eGFP5
14,14:06:47,0.052,0.754,0,0,eGFP5
15,14:06:48,0.073,0.841,0,0,eGFP5
16,14:06:49,0.061,0.665,0,0,eGFP5
17,14:07:05,0.074,16.082,0,0,eGFP5
18,14:07:06,0.259,1.126,0,0,eGFP5
19,14:07:07,0.061,1.301,0,0,eGFP5
20,14:07:09,0.051,2.015,0,0,eGFP5
21,14:07:10,0.072,0.610,0,0,eGFP5
22,14:07:11,0.051,1.389,0,0,eGFP5
23,14:07:13,0.062,1.192,0,0,eGFP5
24,14:07:13,0.072,0.632,0,0,eGFP5
25,14:07:30,0.052,16.917,0,0,eGFP5
26,14:07:31,0.050,0.643,0,0,eGFP5
27,14:07:32,0.105,0.906,0,0,eGFP5
28,14:07:32,0.041,0.634,0,0,eGFP5
29,14:07:34,0.215,1.214,0,0,eGFP5
30,14:07:35,0.050,1.477,0,0,eGFP5
31,14:07:36,0.050,0.533,0,0,eGFP5
32,14:07:37,0.051,1.367,0,0,eGFP5
33,14:07:37,0.062,0.567,0,0,eGFP5
34,14:08:34,0.041,56.483,0,0,eGFP5
35,14:08:36,0.051,1.598,0,0,eGFP5
36,14:08:36,0.072,0.643,0,0,eGFP5
37,14:08:37,0.051,0.819,0,0,eGFP5
38,14:08:38,0.083,0.731,0,0,eGFP5
39,14:08:38,0.061,0.676,0,0,eGFP5
40,14:08:39,0.061,0.654,0,0,eGFP5
41,14:08:40,0.051,0.522,0,0,eGFP5
42,14:08:41,0.064,1.523,0,0,eGFP5
43,14:08:42,0.042,0.535,0,0,eGFP5
44,14:08:44,0.051,1.927,0,0,eGFP5
45,14:08:48,0.073,4.517,0,0,eGFP5
46,14:08:49,0.062,0.610,0,0,eGFP5
47,14:08:50,0.051,1.741,0,0,eGFP5
48,14:08:51,0.051,0.566,0,0,eGFP5
