wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
1,00:03:32,0.108,605.616,0,0,eGFP5
2,00:05:49,0.171,136.436,0,0,eGFP5
3,00:25:59,404.577,1210.121,0,0,eGFP5
4,04:34:59,8965.050,14940.925,0,0,eGFP5
5,04:35:05,2.928,5.912,0,0,eGFP5
6,04:35:09,0.273,3.905,0,0,eGFP5
7,04:35:10,0.142,0.921,0,0,eGFP5
8,04:35:14,0.777,4.387,0,0,eGFP5
9,04:35:17,0.756,2.983,0,0,eGFP5
10,07:45:08,0.086,11391.232,0,0,eGFP5
11,12:23:19,0.316,16691.315,0,0,eGFP5
12,12:23:20,0.152,0.909,0,0,eGFP5
13,12:23:20,0.032,0.394,0,0,eGFP5
14,12:23:21,0.033,0.461,0,0,eGFP5
15,12:23:22,0.230,1.393,0,0,eGFP5
16,12:23:22,0.251,0.372,0,0,eGFP5
