wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:08:34,0.000,0.000,1,0,eGFP5
1,14:08:35,0.040,0.830,0,0,eGFP5
2,14:08:35,0.028,0.489,0,0,eGFP5
3,14:08:36,0.039,0.577,0,0,eGFP5
4,14:09:01,0.000,0.000,1,0,eGFP5
5,14:09:01,0.030,0.436,0,0,eGFP5
6,14:09:02,0.039,0.488,0,0,eGFP5
7,14:09:08,0.040,5.712,0,0,eGFP5
8,14:09:08,0.041,0.524,0,0,eGFP5
9,14:09:24,0.050,15.609,0,0,eGFP5
10,14:09:26,0.072,1.959,0,0,eGFP5
11,14:09:29,0.072,3.463,0,0,eGFP5
12,14:09:30,0.094,0.972,0,0,eGFP5
13,14:09:33,0.061,2.552,0,0,eGFP5
14,14:09:35,0.062,2.564,0,0,eGFP5
15,14:09:37,0.160,1.982,0,0,eGFP5
16,14:09:39,0.193,1.619,0,0,eGFP5
17,14:09:42,0.096,2.982,0,0,eGFP5
18,14:10:42,0.708,59.970,0,0,eGFP5
19,14:10:43,0.105,0.841,0,0,eGFP5
20,14:10:45,0.566,2.541,0,0,eGFP5
21,14:10:46,0.061,1.027,0,0,eGFP5
22,14:10:47,0.204,1.070,0,0,eGFP5
23,14:10:50,0.051,2.432,0,0,eGFP5
24,14:10:50,0.105,0.643,0,0,eGFP5
25,14:11:33,0.162,42.526,0,0,eGFP5
26,14:11:36,0.061,2.783,0,0,eGFP5
27,14:11:36,0.226,0.456,0,0,eGFP5
28,14:11:41,1.577,4.979,0,0,eGFP5
29,14:11:42,0.160,0.851,0,0,eGFP5
30,14:11:43,0.051,0.698,0,0,eGFP5
31,14:11:43,0.062,0.610,0,0,eGFP5
32,14:11:44,0.062,0.940,0,0,eGFP5
33,14:11:45,0.050,0.555,0,0,eGFP5
34,14:11:45,0.052,0.623,0,0,eGFP5
35,14:11:46,0.061,0.686,0,0,eGFP5
36,14:11:47,0.051,0.666,0,0,eGFP5
37,14:11:47,0.050,0.544,0,0,eGFP5
38,14:11:49,0.061,1.938,0,0,eGFP5
39,14:11:50,0.072,0.632,0,0,eGFP5
40,14:11:51,0.040,0.731,0,0,eGFP5
41,14:11:51,0.083,0.840,0,0,eGFP5
42,14:11:54,0.623,2.302,0,0,eGFP5
43,14:11:54,0.063,0.623,0,0,eGFP5
44,14:11:55,0.062,0.983,0,0,eGFP5
45,14:11:57,0.051,2.059,0,0,eGFP5
46,14:11:58,0.062,0.566,0,0,eGFP5
47,14:11:59,0.040,0.578,0,0,eGFP5
48,14:12:01,0.061,2.058,0,0,eGFP5
49,14:12:01,0.062,0.622,0,0,eGFP5
50,14:12:02,0.050,0.654,0,0,eGFP5
51,14:12:03,0.063,0.886,0,0,eGFP5
52,14:12:03,0.062,0.611,0,0,eGFP5
53,14:12:04,0.050,0.742,0,0,eGFP5
54,14:12:05,0.050,0.742,0,0,eGFP5
55,14:12:05,0.061,0.533,0,0,eGFP5
56,14:12:10,0.051,4.429,0,0,eGFP5
57,14:12:10,0.259,0.402,0,0,eGFP5
58,14:12:11,0.272,0.919,0,0,eGFP5
59,14:12:12,0.108,0.733,0,0,eGFP5
60,14:12:13,0.051,1.357,0,0,eGFP5
61,14:12:14,0.117,0.797,0,0,eGFP5
62,14:12:16,0.040,1.488,0,0,eGFP5
63,14:12:16,0.084,0.962,0,0,eGFP5
64,14:12:17,0.062,0.610,0,0,eGFP5
65,14:12:18,0.040,0.995,0,0,eGFP5
66,14:12:20,0.775,1.499,0,0,eGFP5
67,14:12:26,0.034,6.442,0,0,eGFP5
68,14:12:28,0.117,2.367,0,0,eGFP5
69,14:12:29,0.050,0.653,0,0,eGFP5
70,14:12:30,0.084,0.906,0,0,eGFP5
71,14:12:31,0.051,0.599,0,0,eGFP5
72,14:12:31,0.063,0.875,0,0,eGFP5
73,14:12:32,0.127,0.665,0,0,eGFP5
74,14:12:33,0.094,0.796,0,0,eGFP5
75,14:12:34,0.039,1.279,0,0,eGFP5
76,14:12:35,0.107,0.743,0,0,eGFP5
77,14:12:35,0.040,0.501,0,0,eGFP5
78,14:12:37,0.061,1.268,0,0,eGFP5
79,14:12:37,0.050,0.511,0,0,eGFP5
80,14:12:39,0.039,2.058,0,0,eGFP5
81,14:12:40,0.062,0.720,0,0,eGFP5
82,14:12:41,0.083,0.983,0,0,eGFP5
83,14:12:42,0.050,0.621,0,0,eGFP5
84,14:12:47,0.116,5.295,0,0,eGFP5
85,14:12:47,0.129,0.644,0,0,eGFP5
86,14:14:03,74.355,75.353,0,0,eGFP5
87,14:14:03,0.074,0.623,0,0,eGFP5
88,14:14:05,0.050,1.564,0,0,eGFP5
89,14:14:06,0.457,1.291,0,0,eGFP5
90,14:14:07,0.061,0.719,0,0,eGFP5
91,14:14:27,0.106,20.076,0,0,eGFP5
92,14:14:28,0.215,0.631,0,0,eGFP5
93,14:14:29,0.128,0.995,0,0,eGFP5
94,14:14:29,0.049,0.553,0,0,eGFP5
95,14:14:31,0.073,1.741,0,0,eGFP5
96,14:14:32,0.050,0.599,0,0,eGFP5
97,14:14:33,0.072,1.114,0,0,eGFP5
98,14:14:33,0.051,0.556,0,0,eGFP5
99,14:14:34,0.050,0.676,0,0,eGFP5
100,14:14:35,0.105,0.818,0,0,eGFP5
101,14:14:35,0.031,0.480,0,0,eGFP5
102,14:14:36,0.042,0.788,0,0,eGFP5
103,14:14:37,0.094,0.819,0,0,eGFP5
104,14:14:38,0.050,0.708,0,0,eGFP5
105,14:14:39,0.084,0.995,0,0,eGFP5
106,14:14:39,0.039,0.555,0,0,eGFP5
107,14:14:40,0.062,0.786,0,0,eGFP5
108,14:14:41,0.062,0.610,0,0,eGFP5
