wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
1,00:01:11,113.344,116.296,0,0,eGFP4
2,00:01:13,0.358,1.829,0,0,eGFP4
3,00:01:34,0.460,20.652,0,0,eGFP4
4,00:01:51,0.132,17.427,0,0,eGFP4
5,00:01:52,0.185,0.548,0,0,eGFP4
6,00:01:53,0.218,1.008,0,0,eGFP4
7,00:01:54,0.087,1.470,0,0,eGFP4
8,00:01:56,1.019,1.897,0,0,eGFP4
9,00:01:57,0.076,0.657,0,0,eGFP4
10,00:01:58,0.098,0.735,0,0,eGFP4
11,00:01:58,0.097,0.690,0,0,eGFP4
12,00:01:59,0.077,0.681,0,0,eGFP4
13,00:02:01,0.108,1.721,0,0,eGFP4
14,00:02:09,0.691,8.021,0,0,eGFP4
15,00:02:15,0.538,5.960,0,0,eGFP4
16,00:02:17,0.218,1.853,0,0,eGFP4
17,00:02:27,0.438,10.403,0,0,eGFP4
18,00:02:28,0.174,0.778,0,0,eGFP4
19,00:02:29,0.075,0.964,0,0,eGFP4
20,00:02:31,1.581,2.536,0,0,eGFP4
21,00:02:32,0.075,0.624,0,0,eGFP4
22,00:02:48,0.109,16.186,0,0,eGFP4
23,00:02:50,0.120,2.172,0,0,eGFP4
24,00:02:51,0.108,1.261,0,0,eGFP4
25,00:02:52,0.119,0.789,0,0,eGFP4
26,00:02:53,0.087,0.745,0,0,eGFP4
27,00:02:54,0.120,0.998,0,0,eGFP4
28,00:02:56,0.141,1.535,0,0,eGFP4
29,00:02:57,0.287,1.231,0,0,eGFP4
30,00:02:58,0.120,0.800,0,0,eGFP4
31,00:02:58,0.098,0.712,0,0,eGFP4
32,00:02:59,0.098,0.691,0,0,eGFP4
33,00:03:00,0.109,0.866,0,0,eGFP4
34,00:03:01,0.098,0.690,0,0,eGFP4
35,00:03:05,0.098,4.927,0,0,eGFP4
36,00:03:08,0.273,2.281,0,0,eGFP4
37,00:03:09,0.221,1.011,0,0,eGFP4
38,00:03:13,0.164,3.928,0,0,eGFP4
39,00:03:14,0.251,1.008,0,0,eGFP4
40,00:03:14,0.087,0.713,0,0,eGFP4
41,00:03:15,0.109,0.899,0,0,eGFP4
42,00:03:16,0.130,0.767,0,0,eGFP4
43,00:03:17,0.098,1.437,0,0,eGFP4
44,00:03:18,0.110,0.779,0,0,eGFP4
45,00:03:19,0.088,0.604,0,0,eGFP4
46,00:03:20,0.087,0.636,0,0,eGFP4
47,00:03:20,0.076,0.504,0,0,eGFP4
48,00:03:20,0.065,0.449,0,0,eGFP4
49,00:03:21,0.054,0.449,0,0,eGFP4
50,00:03:22,0.054,0.690,0,0,eGFP4
51,00:03:22,0.131,0.811,0,0,eGFP4
52,00:03:23,0.076,0.548,0,0,eGFP4
53,00:03:25,0.067,2.075,0,0,eGFP4
54,00:03:26,0.186,0.844,0,0,eGFP4
55,00:03:27,0.076,0.636,0,0,eGFP4
56,00:03:27,0.087,0.767,0,0,eGFP4
57,00:03:29,0.153,1.338,0,0,eGFP4
58,00:03:29,0.132,0.769,0,0,eGFP4
59,00:03:30,0.076,0.559,0,0,eGFP4
60,00:03:30,0.065,0.471,0,0,eGFP4
61,00:03:31,0.054,0.438,0,0,eGFP4
62,00:03:31,0.055,0.428,0,0,eGFP4
63,00:03:32,0.055,0.417,0,0,eGFP4
64,00:03:32,0.054,0.449,0,0,eGFP4
65,00:03:33,0.054,0.493,0,0,eGFP4
66,00:03:33,0.065,0.723,0,0,eGFP4
67,00:03:34,0.142,0.845,0,0,eGFP4
68,00:03:35,0.076,0.581,0,0,eGFP4
69,00:03:36,0.087,0.833,0,0,eGFP4
70,00:03:36,0.121,0.725,0,0,eGFP4
71,00:03:37,0.076,0.559,0,0,eGFP4
72,00:03:37,0.076,0.581,0,0,eGFP4
73,00:03:38,0.077,0.637,0,0,eGFP4
74,00:03:39,0.076,0.613,0,0,eGFP4
75,00:03:41,0.088,2.579,0,0,eGFP4
76,00:03:42,0.131,1.107,0,0,eGFP4
77,00:03:43,0.154,1.032,0,0,eGFP4
78,00:03:45,0.264,1.273,0,0,eGFP4
79,00:04:29,0.076,43.786,0,0,eGFP4
80,00:04:46,16.613,17.941,0,0,eGFP4
81,00:05:35,47.976,48.997,0,0,eGFP4
82,00:05:36,0.109,0.954,0,0,eGFP4
83,00:05:44,0.175,7.714,0,0,eGFP4
84,00:05:45,0.186,0.800,0,0,eGFP4
85,00:05:46,0.241,1.053,0,0,eGFP4
86,00:05:51,0.089,4.676,0,0,eGFP4
87,00:05:53,0.154,1.987,0,0,eGFP4
88,00:05:53,0.098,0.691,0,0,eGFP4
89,00:05:56,0.087,2.567,0,0,eGFP4
90,00:05:57,0.164,0.844,0,0,eGFP4
91,00:05:59,0.098,2.359,0,0,eGFP4
92,00:06:01,0.405,1.887,0,0,eGFP4
93,00:06:02,0.098,0.822,0,0,eGFP4
94,00:06:03,0.120,0.823,0,0,eGFP4
95,00:06:03,0.099,0.659,0,0,eGFP4
96,00:06:04,0.076,0.625,0,0,eGFP4
97,00:06:05,0.087,0.866,0,0,eGFP4
98,00:06:05,0.098,0.603,0,0,eGFP4
99,00:06:06,0.065,0.570,0,0,eGFP4
100,00:06:07,0.153,1.228,0,0,eGFP4
101,00:06:09,0.099,1.800,0,0,eGFP4
102,00:06:11,0.505,1.701,0,0,eGFP4
103,00:06:12,0.111,0.846,0,0,eGFP4
104,00:06:13,0.252,1.130,0,0,eGFP4
105,00:06:13,0.087,0.756,0,0,eGFP4
106,00:06:15,0.109,1.262,0,0,eGFP4
107,00:06:15,0.164,0.811,0,0,eGFP4
108,00:06:16,0.066,0.504,0,0,eGFP4
109,00:06:17,0.066,0.658,0,0,eGFP4
110,00:06:18,0.285,1.404,0,0,eGFP4
111,00:06:19,0.144,0.967,0,0,eGFP4
112,00:06:20,0.087,0.559,0,0,eGFP4
113,00:06:20,0.065,0.460,0,0,eGFP4
114,00:06:21,0.066,0.581,0,0,eGFP4
115,00:06:21,0.088,0.669,0,0,eGFP4
116,00:06:22,0.078,0.495,0,0,eGFP4
117,00:06:22,0.054,0.449,0,0,eGFP4
118,00:06:23,0.055,0.516,0,0,eGFP4
119,00:06:23,0.078,0.550,0,0,eGFP4
120,00:06:25,0.087,1.514,0,0,eGFP4
121,00:06:25,0.098,0.614,0,0,eGFP4
122,00:06:26,0.076,0.526,0,0,eGFP4
123,00:06:26,0.076,0.515,0,0,eGFP4
124,00:06:27,0.054,0.450,0,0,eGFP4
125,00:06:27,0.054,0.526,0,0,eGFP4
126,00:06:28,0.087,0.691,0,0,eGFP4
127,00:06:29,0.065,0.482,0,0,eGFP4
128,00:06:29,0.067,0.473,0,0,eGFP4
129,00:06:30,0.065,0.559,0,0,eGFP4
130,00:06:30,0.087,0.625,0,0,eGFP4
131,00:06:31,0.075,0.536,0,0,eGFP4
132,00:06:31,0.076,0.548,0,0,eGFP4
133,00:06:32,0.066,0.614,0,0,eGFP4
134,00:06:33,0.088,0.636,0,0,eGFP4
135,00:06:33,0.077,0.604,0,0,eGFP4
136,00:06:34,0.066,0.659,0,0,eGFP4
137,00:06:35,0.142,1.108,0,0,eGFP4
