wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:09:31,0.000,0.000,1,0,eGFP4
1,14:09:31,0.050,0.412,0,0,eGFP4
2,14:09:32,0.028,0.412,0,0,eGFP4
3,14:09:32,0.061,0.511,0,0,eGFP4
4,14:09:33,0.028,0.720,0,0,eGFP4
5,14:09:33,0.028,0.061,0,0,eGFP4
6,14:09:33,0.039,0.072,0,0,eGFP4
7,14:09:34,0.401,0.423,0,0,eGFP4
8,14:09:34,0.030,0.063,0,0,eGFP4
9,14:09:34,0.028,0.094,0,0,eGFP4
10,14:09:34,0.039,0.061,0,0,eGFP4
11,14:09:34,0.292,0.303,0,0,eGFP4
12,14:09:35,0.500,0.544,0,0,eGFP4
13,14:09:38,0.248,3.331,0,0,eGFP4
14,14:09:40,1.128,1.501,0,0,eGFP4
15,14:09:40,0.061,0.467,0,0,eGFP4
16,14:09:43,0.062,2.640,0,0,eGFP4
17,14:09:43,0.338,0.470,0,0,eGFP4
18,14:09:44,0.160,0.697,0,0,eGFP4
19,14:09:44,0.204,0.358,0,0,eGFP4
20,14:09:45,0.380,0.654,0,0,eGFP4
21,14:10:01,13.845,16.390,0,0,eGFP4
22,14:10:02,0.303,1.148,0,0,eGFP4
23,14:10:25,0.073,22.921,0,0,eGFP4
24,14:10:27,0.533,1.521,0,0,eGFP4
25,14:10:28,0.118,0.732,0,0,eGFP4
26,14:10:28,0.084,0.600,0,0,eGFP4
27,14:10:29,0.072,0.588,0,0,eGFP4
28,14:10:29,0.085,0.688,0,0,eGFP4
29,14:10:30,0.095,0.622,0,0,eGFP4
30,14:10:33,0.072,2.936,0,0,eGFP4
31,14:10:35,0.775,1.532,0,0,eGFP4
32,14:10:36,0.161,1.576,0,0,eGFP4
33,14:10:37,0.062,1.050,0,0,eGFP4
34,14:10:38,0.162,0.787,0,0,eGFP4
35,14:10:39,0.073,0.918,0,0,eGFP4
36,14:10:40,0.116,0.676,0,0,eGFP4
37,14:10:40,0.073,0.555,0,0,eGFP4
38,14:10:41,0.062,0.556,0,0,eGFP4
39,14:10:41,0.062,0.533,0,0,eGFP4
40,14:10:42,0.073,0.545,0,0,eGFP4
41,14:10:42,0.062,0.523,0,0,eGFP4
42,14:10:43,0.063,0.524,0,0,eGFP4
43,14:10:43,0.074,0.535,0,0,eGFP4
44,14:10:44,0.073,0.534,0,0,eGFP4
45,14:10:44,0.062,0.566,0,0,eGFP4
46,14:10:45,0.084,0.600,0,0,eGFP4
47,14:10:46,0.073,0.588,0,0,eGFP4
48,14:10:46,0.084,0.797,0,0,eGFP4
