wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:10:56,0.000,0.000,1,0,eGFP4
1,14:11:08,0.063,11.860,0,0,eGFP4
2,14:11:08,0.028,0.621,0,0,eGFP4
3,14:11:08,0.072,0.094,0,0,eGFP4
4,14:11:08,0.026,0.037,0,0,eGFP4
5,14:11:10,0.882,1.299,0,0,eGFP4
6,14:11:11,0.072,1.894,0,0,eGFP4
7,14:11:12,0.511,0.533,0,0,eGFP4
8,14:11:13,0.030,0.535,0,0,eGFP4
9,14:11:13,0.095,0.106,0,0,eGFP4
10,14:11:13,0.069,0.102,0,0,eGFP4
11,14:11:14,0.553,0.937,0,0,eGFP4
12,14:11:14,0.029,0.039,0,0,eGFP4
13,14:11:14,0.026,0.048,0,0,eGFP4
14,14:11:14,0.071,0.148,0,0,eGFP4
15,14:11:14,0.095,0.106,0,0,eGFP4
16,14:11:14,0.026,0.037,0,0,eGFP4
17,14:11:14,0.027,0.038,0,0,eGFP4
18,14:11:14,0.048,0.059,0,0,eGFP4
19,14:11:14,0.047,0.245,0,0,eGFP4
20,14:11:15,0.182,0.193,0,0,eGFP4
21,14:11:15,0.062,0.073,0,0,eGFP4
22,14:11:15,0.037,0.059,0,0,eGFP4
23,14:11:15,0.102,0.355,0,0,eGFP4
24,14:11:15,0.028,0.116,0,0,eGFP4
25,14:11:15,0.052,0.063,0,0,eGFP4
26,14:11:15,0.114,0.125,0,0,eGFP4
27,14:11:16,0.204,0.215,0,0,eGFP4
28,14:11:16,0.392,0.403,0,0,eGFP4
29,14:11:16,0.029,0.303,0,0,eGFP4
30,14:11:17,0.029,0.478,0,0,eGFP4
31,14:11:17,0.029,0.303,0,0,eGFP4
32,14:11:17,0.040,0.051,0,0,eGFP4
33,14:11:17,0.037,0.256,0,0,eGFP4
34,14:11:17,0.052,0.074,0,0,eGFP4
35,14:11:18,0.454,0.465,0,0,eGFP4
36,14:11:18,0.292,0.347,0,0,eGFP4
37,14:11:18,0.029,0.051,0,0,eGFP4
38,14:11:19,0.179,0.201,0,0,eGFP4
39,14:11:19,0.358,0.369,0,0,eGFP4
40,14:11:19,0.226,0.358,0,0,eGFP4
41,14:11:20,0.062,0.248,0,0,eGFP4
42,14:11:20,0.052,0.063,0,0,eGFP4
43,14:11:20,0.214,0.225,0,0,eGFP4
44,14:11:20,0.325,0.336,0,0,eGFP4
45,14:11:25,0.040,4.693,0,0,eGFP4
46,14:11:25,0.039,0.303,0,0,eGFP4
47,14:11:25,0.039,0.336,0,0,eGFP4
48,14:11:26,0.050,0.413,0,0,eGFP4
49,14:11:28,0.050,1.872,0,0,eGFP4
50,14:11:28,0.051,0.424,0,0,eGFP4
51,14:11:29,0.052,0.447,0,0,eGFP4
52,14:11:29,0.062,0.490,0,0,eGFP4
53,14:11:30,0.072,0.544,0,0,eGFP4
54,14:11:30,0.073,0.588,0,0,eGFP4
55,14:11:31,0.084,0.731,0,0,eGFP4
56,14:11:33,1.324,1.807,0,0,eGFP4
57,14:11:33,0.073,0.654,0,0,eGFP4
58,14:11:35,0.107,1.303,0,0,eGFP4
59,14:11:37,1.139,1.885,0,0,eGFP4
60,14:11:39,1.247,2.399,0,0,eGFP4
61,14:11:50,10.081,11.134,0,0,eGFP4
62,14:11:51,0.139,0.764,0,0,eGFP4
63,14:11:52,0.084,0.622,0,0,eGFP4
64,14:11:52,0.072,0.632,0,0,eGFP4
65,14:11:53,0.073,0.600,0,0,eGFP4
66,14:11:53,0.072,0.599,0,0,eGFP4
67,14:11:54,0.084,0.797,0,0,eGFP4
68,14:11:55,0.107,0.645,0,0,eGFP4
69,14:11:56,0.083,1.016,0,0,eGFP4
70,14:11:57,0.117,0.797,0,0,eGFP4
71,14:11:59,0.117,1.906,0,0,eGFP4
72,14:11:59,0.063,0.469,0,0,eGFP4
73,14:11:59,0.050,0.489,0,0,eGFP4
74,14:12:00,0.084,0.501,0,0,eGFP4
75,14:12:00,0.051,0.424,0,0,eGFP4
76,14:12:01,0.052,0.634,0,0,eGFP4
77,14:12:02,0.116,0.687,0,0,eGFP4
78,14:12:02,0.073,0.490,0,0,eGFP4
79,14:12:03,0.073,0.841,0,0,eGFP4
80,14:12:04,0.105,0.698,0,0,eGFP4
81,14:12:05,0.073,0.742,0,0,eGFP4
82,14:12:05,0.084,0.622,0,0,eGFP4
83,14:12:21,0.094,15.469,0,0,eGFP4
84,14:12:21,0.073,0.545,0,0,eGFP4
85,14:12:22,0.063,0.469,0,0,eGFP4
86,14:12:22,0.062,0.424,0,0,eGFP4
87,14:12:23,0.063,0.480,0,0,eGFP4
88,14:12:23,0.062,0.479,0,0,eGFP4
89,14:12:23,0.061,0.489,0,0,eGFP4
90,14:12:24,0.073,0.578,0,0,eGFP4
91,14:12:25,0.051,0.446,0,0,eGFP4
92,14:12:25,0.051,0.446,0,0,eGFP4
93,14:12:25,0.084,0.534,0,0,eGFP4
94,14:12:26,0.071,0.466,0,0,eGFP4
95,14:12:26,0.051,0.391,0,0,eGFP4
96,14:12:27,0.062,0.589,0,0,eGFP4
97,14:12:28,0.105,0.588,0,0,eGFP4
98,14:12:28,0.051,0.391,0,0,eGFP4
99,14:12:28,0.062,0.534,0,0,eGFP4
100,14:12:29,0.095,0.545,0,0,eGFP4
101,14:12:29,0.052,0.403,0,0,eGFP4
102,14:12:30,0.063,0.832,0,0,eGFP4
103,14:12:31,0.072,0.500,0,0,eGFP4
104,14:12:31,0.051,0.578,0,0,eGFP4
105,14:12:32,0.095,0.632,0,0,eGFP4
106,14:12:32,0.062,0.424,0,0,eGFP4
107,14:12:33,0.062,0.479,0,0,eGFP4
