wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,16:09:11,0.000,0.000,1,0,eGFP2
1,16:09:11,0.032,0.274,0,0,eGFP2
2,16:09:12,0.033,0.329,0,0,eGFP2
3,16:09:12,0.052,0.063,0,0,eGFP2
4,16:09:12,0.034,0.132,0,0,eGFP2
5,16:09:12,0.032,0.251,0,0,eGFP2
6,16:09:12,0.045,0.188,0,0,eGFP2
7,16:09:12,0.077,0.121,0,0,eGFP2
8,16:09:13,0.166,0.825,0,0,eGFP2
9,16:09:13,0.033,0.099,0,0,eGFP2
10,16:09:13,0.030,0.041,0,0,eGFP2
11,16:09:19,0.074,5.606,0,0,eGFP2
12,16:09:19,0.032,0.482,0,0,eGFP2
13,16:09:20,0.031,0.130,0,0,eGFP2
14,16:09:20,0.066,0.143,0,0,eGFP2
15,16:09:20,0.087,0.164,0,0,eGFP2
16,16:09:20,0.283,0.371,0,0,eGFP2
17,16:09:20,0.076,0.142,0,0,eGFP2
18,16:09:21,0.085,0.206,0,0,eGFP2
19,16:09:21,0.075,0.151,0,0,eGFP2
20,16:10:18,0.076,57.405,0,0,eGFP2
