wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
1,00:00:00,0.178,0.738,0,0,eGFP2
2,00:00:01,0.096,0.765,0,0,eGFP2
3,00:00:02,0.143,0.703,0,0,eGFP2
4,00:00:02,0.121,0.780,0,0,eGFP2
5,00:00:03,0.110,0.692,0,0,eGFP2
6,00:00:04,0.121,0.692,0,0,eGFP2
7,00:00:04,0.112,0.649,0,0,eGFP2
8,00:00:05,0.100,0.572,0,0,eGFP2
9,00:00:06,0.110,0.659,0,0,eGFP2
10,00:00:06,0.110,0.604,0,0,eGFP2
11,00:00:08,0.132,1.471,0,0,eGFP2
12,00:00:09,0.177,0.967,0,0,eGFP2
13,00:00:09,0.165,0.681,0,0,eGFP2
14,00:00:10,0.099,0.670,0,0,eGFP2
15,00:00:11,0.125,0.596,0,0,eGFP2
16,00:00:11,0.100,0.649,0,0,eGFP2
17,00:00:12,0.110,0.659,0,0,eGFP2
18,00:00:13,0.111,0.637,0,0,eGFP2
19,00:00:13,0.100,0.572,0,0,eGFP2
20,00:00:14,0.100,0.648,0,0,eGFP2
21,00:00:15,0.133,0.693,0,0,eGFP2
22,00:00:16,0.110,1.032,0,0,eGFP2
23,00:00:16,0.123,0.617,0,0,eGFP2
24,00:00:17,0.089,0.594,0,0,eGFP2
25,00:00:17,0.099,0.604,0,0,eGFP2
26,00:00:18,0.100,0.594,0,0,eGFP2
27,00:00:19,0.110,0.692,0,0,eGFP2
28,00:00:19,0.111,0.605,0,0,eGFP2
29,00:00:20,0.112,0.705,0,0,eGFP2
30,00:00:21,0.099,0.692,0,0,eGFP2
31,00:00:22,0.189,0.826,0,0,eGFP2
32,00:00:22,0.099,0.692,0,0,eGFP2
33,00:00:23,0.122,0.616,0,0,eGFP2
34,00:00:23,0.088,0.538,0,0,eGFP2
35,00:00:24,0.100,0.715,0,0,eGFP2
36,00:00:25,0.111,0.637,0,0,eGFP2
37,00:05:44,0.144,318.808,0,0,eGFP2
38,00:05:45,0.133,1.033,0,0,eGFP2
39,00:05:45,0.299,0.946,0,0,eGFP2
40,00:05:46,0.111,0.726,0,0,eGFP2
41,00:05:47,0.143,0.670,0,0,eGFP2
42,00:05:48,0.100,0.682,0,0,eGFP2
43,00:05:48,0.121,0.626,0,0,eGFP2
44,00:05:49,0.124,0.947,0,0,eGFP2
45,00:05:50,0.155,0.747,0,0,eGFP2
46,00:05:51,0.111,0.748,0,0,eGFP2
47,00:05:51,0.156,0.859,0,0,eGFP2
48,00:05:52,0.111,0.692,0,0,eGFP2
49,00:05:53,0.122,0.671,0,0,eGFP2
50,00:05:53,0.100,0.583,0,0,eGFP2
51,00:05:56,0.100,2.174,0,0,eGFP2
52,00:05:57,0.401,1.049,0,0,eGFP2
53,00:05:57,0.110,0.593,0,0,eGFP2
54,00:05:58,0.099,0.648,0,0,eGFP2
55,00:05:58,0.110,0.582,0,0,eGFP2
56,00:05:59,0.112,0.672,0,0,eGFP2
57,00:06:00,0.110,0.615,0,0,eGFP2
58,00:06:00,0.099,0.659,0,0,eGFP2
59,00:06:01,0.112,0.660,0,0,eGFP2
60,00:06:02,0.111,0.615,0,0,eGFP2
61,00:06:02,0.100,0.594,0,0,eGFP2
62,00:06:03,0.099,0.571,0,0,eGFP2
63,00:06:03,0.099,0.549,0,0,eGFP2
64,00:06:04,0.112,0.661,0,0,eGFP2
65,00:06:05,0.110,0.593,0,0,eGFP2
66,00:06:05,0.089,0.582,0,0,eGFP2
67,00:06:06,0.111,0.649,0,0,eGFP2
68,00:06:07,0.165,1.383,0,0,eGFP2
69,00:06:08,0.121,0.681,0,0,eGFP2
70,00:06:09,0.132,0.692,0,0,eGFP2
71,00:06:09,0.111,0.615,0,0,eGFP2
72,00:06:10,0.123,0.782,0,0,eGFP2
73,00:06:11,0.134,0.617,0,0,eGFP2
74,00:06:11,0.099,0.824,0,0,eGFP2
75,00:06:12,0.154,0.757,0,0,eGFP2
76,00:06:13,0.100,0.638,0,0,eGFP2
77,00:06:14,0.132,1.021,0,0,eGFP2
78,00:06:16,1.482,2.185,0,0,eGFP2
79,00:06:17,0.121,0.659,0,0,eGFP2
80,00:06:17,0.112,0.639,0,0,eGFP2
81,00:06:18,0.088,0.505,0,0,eGFP2
82,00:06:18,0.089,0.528,0,0,eGFP2
83,00:06:19,0.100,0.583,0,0,eGFP2
84,00:06:20,0.121,0.736,0,0,eGFP2
85,00:06:20,0.121,0.615,0,0,eGFP2
86,00:06:21,0.100,0.758,0,0,eGFP2
87,00:06:22,0.122,0.605,0,0,eGFP2
