wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,18:00:32,0.000,0.000,1,0,eGFP2
1,18:00:32,0.028,0.676,0,0,eGFP2
2,18:00:34,0.028,1.499,0,0,eGFP2
3,18:00:34,0.050,0.314,0,0,eGFP2
4,18:00:35,0.050,0.325,0,0,eGFP2
5,18:00:35,0.050,0.336,0,0,eGFP2
6,18:00:52,0.061,17.093,0,0,eGFP2
7,18:00:53,0.281,0.939,0,0,eGFP2
8,18:00:54,0.129,0.776,0,0,eGFP2
9,18:00:55,0.139,0.753,0,0,eGFP2
10,18:00:55,0.117,0.786,0,0,eGFP2
11,18:00:57,0.204,1.280,0,0,eGFP2
12,18:00:58,0.314,1.115,0,0,eGFP2
13,18:00:59,0.127,0.972,0,0,eGFP2
14,18:00:59,0.140,0.733,0,0,eGFP2
15,18:01:00,0.138,0.731,0,0,eGFP2
16,18:01:01,0.116,0.654,0,0,eGFP2
17,18:01:01,0.118,0.677,0,0,eGFP2
18,18:01:02,0.117,0.655,0,0,eGFP2
19,18:01:03,0.105,0.665,0,0,eGFP2
20,18:01:03,0.116,0.654,0,0,eGFP2
21,18:01:04,0.105,0.566,0,0,eGFP2
22,18:01:05,0.095,0.567,0,0,eGFP2
23,18:01:05,0.094,0.599,0,0,eGFP2
24,18:01:06,0.106,0.599,0,0,eGFP2
25,18:01:06,0.096,0.546,0,0,eGFP2
26,18:01:07,0.106,0.578,0,0,eGFP2
27,18:01:08,0.105,0.643,0,0,eGFP2
28,18:01:08,0.118,0.656,0,0,eGFP2
29,18:01:09,0.116,0.588,0,0,eGFP2
30,18:01:09,0.094,0.522,0,0,eGFP2
31,18:01:10,0.095,0.523,0,0,eGFP2
32,18:01:10,0.106,0.621,0,0,eGFP2
33,18:01:11,0.106,0.556,0,0,eGFP2
34,18:01:12,0.096,0.502,0,0,eGFP2
35,18:01:12,0.083,0.489,0,0,eGFP2
36,18:01:13,0.095,0.578,0,0,eGFP2
37,18:01:14,0.116,0.983,0,0,eGFP2
38,18:01:15,0.248,1.071,0,0,eGFP2
39,18:01:15,0.139,0.753,0,0,eGFP2
40,18:01:16,0.117,0.797,0,0,eGFP2
41,18:01:17,0.106,0.534,0,0,eGFP2
42,18:01:17,0.074,0.447,0,0,eGFP2
43,18:01:18,0.096,0.557,0,0,eGFP2
44,18:01:18,0.084,0.501,0,0,eGFP2
45,18:01:19,0.083,0.467,0,0,eGFP2
46,18:01:19,0.084,0.512,0,0,eGFP2
47,18:01:20,0.106,0.632,0,0,eGFP2
48,18:01:20,0.117,0.622,0,0,eGFP2
49,18:01:22,0.106,1.225,0,0,eGFP2
50,18:01:35,12.352,13.142,0,0,eGFP2
51,18:01:36,0.151,0.864,0,0,eGFP2
52,18:01:36,0.139,0.743,0,0,eGFP2
53,18:01:37,0.116,0.599,0,0,eGFP2
54,18:01:38,0.095,0.512,0,0,eGFP2
55,18:01:38,0.083,0.500,0,0,eGFP2
56,18:01:39,0.084,0.534,0,0,eGFP2
57,18:01:39,0.095,0.566,0,0,eGFP2
58,18:01:40,0.096,0.546,0,0,eGFP2
59,18:01:40,0.085,0.480,0,0,eGFP2
60,18:01:41,0.084,0.468,0,0,eGFP2
61,18:01:41,0.084,0.589,0,0,eGFP2
62,18:01:42,0.127,0.709,0,0,eGFP2
63,18:01:42,0.117,0.556,0,0,eGFP2
64,18:01:43,0.083,0.621,0,0,eGFP2
65,18:01:45,0.281,1.477,0,0,eGFP2
66,18:01:45,0.128,0.644,0,0,eGFP2
67,18:01:46,0.105,0.599,0,0,eGFP2
68,18:01:46,0.096,0.513,0,0,eGFP2
69,18:01:48,0.084,1.522,0,0,eGFP2
70,18:01:49,0.226,0.786,0,0,eGFP2
71,18:01:49,0.083,0.479,0,0,eGFP2
72,18:01:50,0.096,0.633,0,0,eGFP2
73,18:01:50,0.150,0.710,0,0,eGFP2
74,18:01:52,0.094,2.004,0,0,eGFP2
75,18:01:53,0.116,0.676,0,0,eGFP2
76,18:01:54,0.096,0.656,0,0,eGFP2
77,18:01:54,0.127,0.698,0,0,eGFP2
78,18:01:57,0.106,2.070,0,0,eGFP2
79,18:01:57,0.128,0.622,0,0,eGFP2
80,18:01:58,0.105,0.544,0,0,eGFP2
81,18:01:58,0.084,0.468,0,0,eGFP2
82,18:01:59,0.084,0.490,0,0,eGFP2
83,18:01:59,0.095,0.611,0,0,eGFP2
84,18:02:00,0.105,0.555,0,0,eGFP2
85,18:02:00,0.096,0.601,0,0,eGFP2
86,18:02:01,0.128,0.731,0,0,eGFP2
87,18:02:02,0.107,0.590,0,0,eGFP2
88,18:02:04,0.106,1.763,0,0,eGFP2
89,18:02:04,0.117,0.852,0,0,eGFP2
90,18:02:05,0.150,0.655,0,0,eGFP2
91,18:02:10,0.094,4.473,0,0,eGFP2
92,18:02:38,26.936,28.802,0,0,eGFP2
93,18:02:39,0.172,0.907,0,0,eGFP2
94,18:02:40,0.137,0.741,0,0,eGFP2
95,18:03:07,0.204,27.431,0,0,eGFP2
96,18:03:08,0.205,0.951,0,0,eGFP2
97,18:03:09,0.160,0.731,0,0,eGFP2
98,18:03:10,0.095,0.589,0,0,eGFP2
99,18:03:10,0.094,0.522,0,0,eGFP2
100,18:03:11,0.084,0.435,0,0,eGFP2
101,18:03:11,0.064,0.448,0,0,eGFP2
102,18:03:12,0.096,0.557,0,0,eGFP2
103,18:03:15,0.106,3.815,0,0,eGFP2
104,18:03:17,0.095,1.642,0,0,eGFP2
105,18:03:18,0.172,0.874,0,0,eGFP2
106,18:03:19,0.128,0.698,0,0,eGFP2
107,18:03:23,0.238,4.298,0,0,eGFP2
108,18:03:24,0.172,0.710,0,0,eGFP2
109,18:03:24,0.094,0.599,0,0,eGFP2
110,18:03:25,0.107,0.535,0,0,eGFP2
111,18:03:25,0.085,0.480,0,0,eGFP2
112,18:03:26,0.073,0.544,0,0,eGFP2
113,18:03:27,0.150,0.874,0,0,eGFP2
114,18:03:27,0.095,0.512,0,0,eGFP2
115,18:03:28,0.084,0.446,0,0,eGFP2
116,18:03:28,0.075,0.481,0,0,eGFP2
117,18:03:29,0.095,0.512,0,0,eGFP2
118,18:03:29,0.084,0.435,0,0,eGFP2
119,18:03:30,0.074,0.436,0,0,eGFP2
120,18:03:30,0.084,0.578,0,0,eGFP2
121,18:03:31,0.106,0.567,0,0,eGFP2
122,18:03:31,0.095,0.501,0,0,eGFP2
123,18:03:34,0.084,2.926,0,0,eGFP2
124,18:03:36,0.281,1.730,0,0,eGFP2
125,18:03:37,0.150,1.028,0,0,eGFP2
126,18:03:38,0.204,1.455,0,0,eGFP2
127,18:03:41,0.140,2.895,0,0,eGFP2
128,18:03:42,0.183,0.709,0,0,eGFP2
129,18:03:42,0.095,0.534,0,0,eGFP2
130,18:03:43,0.085,0.491,0,0,eGFP2
131,18:03:43,0.073,0.534,0,0,eGFP2
132,18:03:49,0.117,5.473,0,0,eGFP2
133,18:03:51,0.292,2.311,0,0,eGFP2
134,18:03:52,0.095,0.512,0,0,eGFP2
135,18:03:52,0.084,0.490,0,0,eGFP2
136,18:03:53,0.107,0.667,0,0,eGFP2
137,18:03:53,0.095,0.567,0,0,eGFP2
138,18:03:54,0.095,0.490,0,0,eGFP2
139,18:03:54,0.084,0.435,0,0,eGFP2
140,18:03:55,0.084,0.446,0,0,eGFP2
141,18:03:55,0.073,0.424,0,0,eGFP2
142,18:03:56,0.074,0.436,0,0,eGFP2
