wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:21:43,0.000,0.000,1,0,eGFP7
1,14:21:43,0.029,0.347,0,0,eGFP7
2,14:21:44,0.029,0.380,0,0,eGFP7
3,14:21:44,0.028,0.390,0,0,eGFP7
4,14:21:45,0.028,0.423,0,0,eGFP7
5,14:21:45,0.029,0.457,0,0,eGFP7
6,14:21:46,0.039,0.533,0,0,eGFP7
7,14:21:46,0.028,0.664,0,0,eGFP7
8,14:22:27,0.052,40.502,0,0,eGFP7
9,14:22:27,0.029,0.413,0,0,eGFP7
10,14:22:28,0.028,0.632,0,0,eGFP7
11,14:22:29,0.094,1.619,0,0,eGFP7
12,14:22:30,0.029,0.347,0,0,eGFP7
13,14:22:30,0.028,0.369,0,0,eGFP7
14,14:22:31,0.030,0.436,0,0,eGFP7
15,14:22:42,0.028,11.617,0,0,eGFP7
16,14:22:43,0.028,0.369,0,0,eGFP7
17,14:22:43,0.030,0.392,0,0,eGFP7
18,14:22:43,0.028,0.434,0,0,eGFP7
19,14:23:06,0.029,22.976,0,0,eGFP7
20,14:23:08,0.193,1.126,0,0,eGFP7
21,14:23:10,0.127,2.223,0,0,eGFP7
22,14:23:11,0.073,0.939,0,0,eGFP7
23,14:23:13,0.073,2.125,0,0,eGFP7
24,14:23:14,0.062,0.764,0,0,eGFP7
25,14:23:14,0.052,0.842,0,0,eGFP7
26,14:23:15,0.084,0.742,0,0,eGFP7
27,14:23:16,0.051,0.841,0,0,eGFP7
28,14:23:17,0.063,0.952,0,0,eGFP7
29,14:23:18,0.084,0.962,0,0,eGFP7
30,14:23:20,0.061,2.454,0,0,eGFP7
31,14:24:05,0.072,44.934,0,0,eGFP7
32,14:24:06,0.073,0.874,0,0,eGFP7
33,14:24:09,0.072,2.377,0,0,eGFP7
34,14:24:10,0.074,1.106,0,0,eGFP7
35,14:24:12,0.061,2.103,0,0,eGFP7
36,14:24:13,0.072,0.775,0,0,eGFP7
37,14:24:13,0.061,0.840,0,0,eGFP7
38,14:24:14,0.084,0.874,0,0,eGFP7
39,14:24:16,0.084,1.313,0,0,eGFP7
40,14:24:16,0.062,0.665,0,0,eGFP7
