wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:14:36,0.000,0.000,1,0,eGFP7
1,14:14:37,0.049,0.850,0,0,eGFP7
2,14:14:55,0.000,0.000,1,0,eGFP7
3,14:15:02,0.071,6.447,0,0,eGFP7
4,14:15:02,0.060,0.444,0,0,eGFP7
5,14:15:03,0.027,0.433,0,0,eGFP7
6,14:15:03,0.027,0.510,0,0,eGFP7
7,14:15:05,0.104,1.278,0,0,eGFP7
8,14:15:05,0.029,0.611,0,0,eGFP7
9,14:15:06,0.049,0.861,0,0,eGFP7
10,14:15:29,0.302,22.502,0,0,eGFP7
11,14:15:29,0.061,0.950,0,0,eGFP7
12,14:15:32,0.071,2.079,0,0,eGFP7
13,14:15:32,0.050,0.675,0,0,eGFP7
14,14:15:33,0.062,0.841,0,0,eGFP7
15,14:15:34,0.083,0.928,0,0,eGFP7
16,14:15:35,0.060,0.960,0,0,eGFP7
17,14:15:36,0.051,0.896,0,0,eGFP7
18,14:15:37,0.083,0.884,0,0,eGFP7
19,14:15:38,0.093,0.949,0,0,eGFP7
20,14:15:39,0.083,0.950,0,0,eGFP7
21,14:15:40,0.082,0.949,0,0,eGFP7
22,14:15:41,0.050,0.906,0,0,eGFP7
23,14:15:42,0.093,1.048,0,0,eGFP7
24,14:15:50,0.302,8.038,0,0,eGFP7
25,14:15:50,0.129,0.875,0,0,eGFP7
26,14:15:53,0.071,2.047,0,0,eGFP7
27,14:15:53,0.071,0.894,0,0,eGFP7
28,14:15:54,0.085,0.853,0,0,eGFP7
29,14:15:55,0.104,0.861,0,0,eGFP7
30,14:16:00,0.127,5.263,0,0,eGFP7
31,14:16:08,0.258,7.292,0,0,eGFP7
32,14:16:10,0.204,1.982,0,0,eGFP7
33,14:16:11,0.104,1.125,0,0,eGFP7
34,14:16:12,0.051,0.918,0,0,eGFP7
35,14:16:13,0.072,0.840,0,0,eGFP7
36,14:16:13,0.058,0.793,0,0,eGFP7
37,14:16:14,0.083,1.092,0,0,eGFP7
38,14:16:42,0.137,27.594,0,0,eGFP7
39,14:16:43,0.071,0.719,0,0,eGFP7
40,14:16:44,0.082,1.136,0,0,eGFP7
41,14:16:45,0.049,0.773,0,0,eGFP7
42,14:16:45,0.051,0.754,0,0,eGFP7
43,14:16:46,0.061,0.720,0,0,eGFP7
44,14:16:47,0.071,0.708,0,0,eGFP7
45,14:16:48,0.071,0.872,0,0,eGFP7
46,14:16:49,0.060,0.894,0,0,eGFP7
47,14:16:50,0.105,1.048,0,0,eGFP7
48,14:16:50,0.050,0.818,0,0,eGFP7
49,14:16:51,0.060,0.982,0,0,eGFP7
50,14:16:52,0.061,0.982,0,0,eGFP7
51,14:16:53,0.062,0.875,0,0,eGFP7
52,14:16:54,0.060,0.971,0,0,eGFP7
53,14:17:33,0.049,38.930,0,0,eGFP7
54,14:17:34,0.083,0.642,0,0,eGFP7
55,14:17:35,0.050,0.807,0,0,eGFP7
56,14:17:37,0.050,2.343,0,0,eGFP7
57,14:18:09,0.379,32.050,0,0,eGFP7
58,14:18:10,0.084,0.699,0,0,eGFP7
59,14:18:10,0.051,0.720,0,0,eGFP7
60,14:18:11,0.050,0.500,0,0,eGFP7
61,14:18:12,0.049,0.938,0,0,eGFP7
62,14:18:13,0.072,0.697,0,0,eGFP7
63,14:18:13,0.050,0.675,0,0,eGFP7
64,14:18:14,0.050,0.664,0,0,eGFP7
65,14:18:15,0.039,0.642,0,0,eGFP7
66,14:18:16,0.039,1.356,0,0,eGFP7
67,14:18:17,0.105,1.081,0,0,eGFP7
68,14:18:21,0.052,4.452,0,0,eGFP7
69,14:18:22,0.072,1.037,0,0,eGFP7
70,14:18:24,0.083,1.060,0,0,eGFP7
71,14:18:25,0.148,1.268,0,0,eGFP7
72,14:18:25,0.106,0.589,0,0,eGFP7
73,14:18:26,0.214,0.763,0,0,eGFP7
74,14:18:28,0.291,1.432,0,0,eGFP7
75,14:18:29,0.084,1.017,0,0,eGFP7
76,14:18:29,0.128,0.589,0,0,eGFP7
