wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,16:42:31,0.000,0.000,1,0,eGFP7
1,16:42:31,0.073,0.479,0,0,eGFP7
2,16:42:32,0.040,0.490,0,0,eGFP7
3,16:42:40,0.028,8.138,0,0,eGFP7
4,16:42:40,0.050,0.489,0,0,eGFP7
5,16:44:39,0.039,118.635,0,0,eGFP7
6,16:44:41,0.160,2.333,0,0,eGFP7
7,16:44:43,0.127,1.400,0,0,eGFP7
8,16:44:44,0.107,1.248,0,0,eGFP7
9,16:44:45,0.117,1.236,0,0,eGFP7
10,16:44:46,0.094,1.148,0,0,eGFP7
11,16:44:47,0.094,1.159,0,0,eGFP7
12,16:44:49,0.094,1.290,0,0,eGFP7
13,16:44:50,0.094,1.740,0,0,eGFP7
14,16:44:51,0.096,0.930,0,0,eGFP7
15,16:44:52,0.095,0.995,0,0,eGFP7
16,16:44:54,0.094,1.224,0,0,eGFP7
17,16:44:54,0.086,0.810,0,0,eGFP7
18,16:44:55,0.072,0.961,0,0,eGFP7
19,16:44:56,0.117,1.082,0,0,eGFP7
20,16:44:57,0.073,0.929,0,0,eGFP7
21,16:44:59,0.094,1.532,0,0,eGFP7
22,16:45:00,0.127,1.005,0,0,eGFP7
23,16:45:01,0.062,0.852,0,0,eGFP7
24,16:45:02,0.095,0.983,0,0,eGFP7
25,16:45:03,0.065,0.811,0,0,eGFP7
26,16:45:04,0.084,1.093,0,0,eGFP7
27,16:45:04,0.073,0.699,0,0,eGFP7
28,16:45:05,0.063,1.007,0,0,eGFP7
29,16:45:06,0.083,0.840,0,0,eGFP7
30,16:45:07,0.062,0.940,0,0,eGFP7
31,16:45:08,0.117,1.016,0,0,eGFP7
32,16:45:09,0.062,0.764,0,0,eGFP7
33,16:45:10,0.062,0.940,0,0,eGFP7
34,16:45:11,0.074,0.689,0,0,eGFP7
35,16:45:11,0.062,0.962,0,0,eGFP7
36,16:45:12,0.094,0.862,0,0,eGFP7
37,16:45:13,0.073,0.753,0,0,eGFP7
38,16:45:14,0.095,0.984,0,0,eGFP7
39,16:45:15,0.073,0.654,0,0,eGFP7
40,16:45:16,0.062,1.050,0,0,eGFP7
41,16:45:17,0.105,0.874,0,0,eGFP7
42,16:45:17,0.052,0.765,0,0,eGFP7
43,16:45:18,0.064,0.854,0,0,eGFP7
44,16:45:19,0.062,0.808,0,0,eGFP7
45,16:45:20,0.062,0.841,0,0,eGFP7
46,16:45:21,0.093,0.993,0,0,eGFP7
47,16:45:22,0.050,0.774,0,0,eGFP7
48,16:45:23,0.051,0.950,0,0,eGFP7
49,16:45:24,0.073,0.885,0,0,eGFP7
50,16:45:24,0.061,0.687,0,0,eGFP7
51,16:45:25,0.062,0.787,0,0,eGFP7
52,16:45:26,0.105,1.038,0,0,eGFP7
53,16:45:27,0.061,0.730,0,0,eGFP7
54,16:45:28,0.072,0.874,0,0,eGFP7
55,16:45:28,0.072,0.785,0,0,eGFP7
56,16:45:29,0.050,0.709,0,0,eGFP7
57,16:45:30,0.061,0.851,0,0,eGFP7
58,16:45:31,0.074,0.853,0,0,eGFP7
59,16:45:32,0.074,0.798,0,0,eGFP7
60,16:45:33,0.073,0.951,0,0,eGFP7
61,16:45:33,0.094,0.818,0,0,eGFP7
62,16:45:34,0.051,0.698,0,0,eGFP7
63,16:45:35,0.072,1.038,0,0,eGFP7
64,16:45:36,0.084,0.819,0,0,eGFP7
65,16:45:37,0.050,0.775,0,0,eGFP7
66,16:45:38,0.061,0.774,0,0,eGFP7
67,16:45:38,0.062,0.830,0,0,eGFP7
68,16:45:39,0.074,0.875,0,0,eGFP7
69,16:45:40,0.061,0.884,0,0,eGFP7
70,16:45:41,0.084,0.918,0,0,eGFP7
71,16:45:42,0.072,0.742,0,0,eGFP7
72,16:45:43,0.052,0.765,0,0,eGFP7
73,16:45:44,0.073,0.983,0,0,eGFP7
74,16:45:45,0.117,1.050,0,0,eGFP7
75,16:45:45,0.061,0.829,0,0,eGFP7
76,16:45:46,0.074,0.788,0,0,eGFP7
77,16:45:47,0.072,0.906,0,0,eGFP7
78,16:45:48,0.106,1.027,0,0,eGFP7
79,16:45:49,0.062,0.753,0,0,eGFP7
80,16:45:50,0.051,0.808,0,0,eGFP7
81,16:45:51,0.073,1.082,0,0,eGFP7
82,16:45:52,0.128,1.094,0,0,eGFP7
83,16:45:53,0.083,1.159,0,0,eGFP7
84,16:45:54,0.094,1.027,0,0,eGFP7
85,16:45:55,0.085,1.128,0,0,eGFP7
86,16:45:56,0.072,0.709,0,0,eGFP7
87,16:45:57,0.063,0.754,0,0,eGFP7
88,16:45:58,0.062,1.050,0,0,eGFP7
89,16:45:59,0.094,1.115,0,0,eGFP7
90,16:46:00,0.095,1.148,0,0,eGFP7
91,16:46:01,0.095,0.896,0,0,eGFP7
92,16:46:02,0.072,0.819,0,0,eGFP7
93,16:46:04,0.072,2.695,0,0,eGFP7
