wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:06:25,0.000,0.000,1,0,eGFP1
1,14:06:26,0.028,1.060,0,0,eGFP1
2,14:06:28,0.159,2.441,0,0,eGFP1
3,14:06:38,0.028,9.937,0,0,eGFP1
4,14:06:39,0.644,0.764,0,0,eGFP1
5,14:06:50,4.582,11.254,0,0,eGFP1
6,14:06:51,0.148,1.070,0,0,eGFP1
7,14:06:52,0.170,0.916,0,0,eGFP1
8,14:06:53,0.139,0.808,0,0,eGFP1
9,14:06:54,0.170,0.928,0,0,eGFP1
10,14:06:55,0.126,0.993,0,0,eGFP1
11,14:06:56,0.126,0.784,0,0,eGFP1
12,14:06:56,0.116,0.763,0,0,eGFP1
13,14:06:57,0.137,0.993,0,0,eGFP1
14,14:06:58,0.128,0.776,0,0,eGFP1
15,14:06:59,0.137,0.883,0,0,eGFP1
16,14:07:00,0.138,1.005,0,0,eGFP1
17,14:07:01,0.172,1.192,0,0,eGFP1
18,14:07:02,0.149,1.005,0,0,eGFP1
19,14:07:03,0.137,0.796,0,0,eGFP1
20,14:07:04,0.137,0.872,0,0,eGFP1
21,14:07:05,0.138,0.884,0,0,eGFP1
22,14:07:06,0.126,0.807,0,0,eGFP1
23,14:07:06,0.148,0.708,0,0,eGFP1
24,14:07:07,0.105,0.620,0,0,eGFP1
25,14:07:07,0.096,0.622,0,0,eGFP1
26,14:07:08,0.127,0.719,0,0,eGFP1
27,14:07:09,0.094,0.621,0,0,eGFP1
28,14:07:10,0.150,0.885,0,0,eGFP1
29,14:07:10,0.116,0.763,0,0,eGFP1
30,14:07:11,0.138,0.731,0,0,eGFP1
31,14:07:12,0.104,0.675,0,0,eGFP1
32,14:07:13,0.115,0.675,0,0,eGFP1
33,14:07:13,0.094,0.719,0,0,eGFP1
34,14:07:14,0.129,0.864,0,0,eGFP1
35,14:07:15,0.127,0.862,0,0,eGFP1
36,14:07:16,0.137,1.279,0,0,eGFP1
37,14:07:18,0.269,1.279,0,0,eGFP1
38,14:07:30,0.181,12.516,0,0,eGFP1
39,14:07:32,0.763,1.652,0,0,eGFP1
40,14:07:32,0.127,0.752,0,0,eGFP1
41,14:07:33,0.116,0.687,0,0,eGFP1
42,14:07:34,0.117,0.732,0,0,eGFP1
43,14:07:35,0.106,0.655,0,0,eGFP1
44,14:07:35,0.105,0.566,0,0,eGFP1
45,14:07:36,0.083,0.631,0,0,eGFP1
46,14:07:37,0.138,0.753,0,0,eGFP1
47,14:07:37,0.104,0.587,0,0,eGFP1
48,14:07:38,0.094,0.610,0,0,eGFP1
49,14:07:38,0.116,0.752,0,0,eGFP1
50,14:07:39,0.105,0.599,0,0,eGFP1
51,14:07:40,0.096,0.557,0,0,eGFP1
52,14:07:40,0.093,0.708,0,0,eGFP1
53,14:07:41,0.116,0.873,0,0,eGFP1
54,14:07:42,0.259,0.533,0,0,eGFP1
55,14:07:44,0.269,2.387,0,0,eGFP1
56,14:07:47,0.182,2.553,0,0,eGFP1
57,14:07:48,0.214,0.982,0,0,eGFP1
58,14:07:48,0.118,0.689,0,0,eGFP1
59,14:07:49,0.090,0.661,0,0,eGFP1
60,14:07:50,0.126,1.136,0,0,eGFP1
61,14:07:51,0.170,0.795,0,0,eGFP1
62,14:07:52,0.115,0.785,0,0,eGFP1
63,14:07:52,0.115,0.664,0,0,eGFP1
64,14:07:53,0.104,0.795,0,0,eGFP1
65,14:07:54,0.115,0.686,0,0,eGFP1
66,14:07:55,0.104,0.653,0,0,eGFP1
67,14:07:55,0.115,0.730,0,0,eGFP1
68,14:07:56,0.128,0.808,0,0,eGFP1
69,14:07:57,0.137,0.664,0,0,eGFP1
70,14:07:57,0.105,0.653,0,0,eGFP1
71,14:07:58,0.127,0.752,0,0,eGFP1
72,14:07:59,0.106,0.567,0,0,eGFP1
73,14:07:59,0.093,0.609,0,0,eGFP1
74,14:08:01,0.149,1.608,0,0,eGFP1
75,14:08:02,0.357,1.169,0,0,eGFP1
76,14:08:03,0.106,0.600,0,0,eGFP1
77,14:08:03,0.093,0.620,0,0,eGFP1
78,14:08:04,0.094,0.653,0,0,eGFP1
79,14:08:06,0.094,2.267,0,0,eGFP1
80,14:08:07,0.214,0.850,0,0,eGFP1
81,14:08:08,0.094,0.566,0,0,eGFP1
82,14:08:08,0.082,0.477,0,0,eGFP1
83,14:08:09,0.072,0.423,0,0,eGFP1
84,14:08:09,0.072,0.478,0,0,eGFP1
85,14:08:10,0.095,0.611,0,0,eGFP1
86,14:08:10,0.093,0.510,0,0,eGFP1
87,14:08:11,0.074,0.458,0,0,eGFP1
88,14:08:11,0.071,0.488,0,0,eGFP1
89,14:08:12,0.083,0.544,0,0,eGFP1
90,14:08:12,0.094,0.544,0,0,eGFP1
91,14:08:13,0.082,0.455,0,0,eGFP1
92,14:08:13,0.072,0.621,0,0,eGFP1
93,14:08:14,0.214,1.048,0,0,eGFP1
94,14:08:15,0.137,0.663,0,0,eGFP1
95,14:08:15,0.083,0.478,0,0,eGFP1
96,14:08:16,0.062,0.402,0,0,eGFP1
97,14:08:16,0.069,0.431,0,0,eGFP1
98,14:08:17,0.083,0.631,0,0,eGFP1
99,14:08:18,0.115,0.752,0,0,eGFP1
100,14:08:18,0.115,0.620,0,0,eGFP1
101,14:08:19,0.095,0.567,0,0,eGFP1
102,14:08:19,0.083,0.479,0,0,eGFP1
103,14:08:20,0.071,0.466,0,0,eGFP1
104,14:08:21,0.082,0.741,0,0,eGFP1
105,14:08:21,0.115,0.565,0,0,eGFP1
106,14:08:22,0.071,0.510,0,0,eGFP1
107,14:08:23,0.115,1.103,0,0,eGFP1
108,14:08:23,0.126,0.642,0,0,eGFP1
109,14:08:24,0.093,0.499,0,0,eGFP1
110,14:08:24,0.084,0.622,0,0,eGFP1
111,14:08:38,0.137,13.361,0,0,eGFP1
112,14:08:39,0.170,0.862,0,0,eGFP1
113,14:08:40,0.192,1.399,0,0,eGFP1
114,14:08:41,0.192,0.719,0,0,eGFP1
115,14:08:41,0.082,0.554,0,0,eGFP1
116,14:08:42,0.106,0.787,0,0,eGFP1
117,14:08:43,0.093,0.510,0,0,eGFP1
118,14:08:43,0.072,0.467,0,0,eGFP1
119,14:08:44,0.073,0.457,0,0,eGFP1
120,14:08:44,0.071,0.565,0,0,eGFP1
121,14:08:45,0.105,0.566,0,0,eGFP1
122,14:08:45,0.093,0.488,0,0,eGFP1
123,14:08:46,0.072,0.456,0,0,eGFP1
124,14:08:46,0.082,0.576,0,0,eGFP1
125,14:08:47,0.094,0.609,0,0,eGFP1
126,14:08:47,0.083,0.500,0,0,eGFP1
127,14:08:48,0.084,0.534,0,0,eGFP1
128,14:08:48,0.083,0.500,0,0,eGFP1
129,14:08:49,0.071,0.499,0,0,eGFP1
130,14:08:50,0.096,1.204,0,0,eGFP1
131,14:08:51,0.115,0.554,0,0,eGFP1
132,14:08:51,0.083,0.456,0,0,eGFP1
133,14:08:52,0.072,0.456,0,0,eGFP1
134,14:08:52,0.072,0.445,0,0,eGFP1
135,14:08:53,0.071,0.587,0,0,eGFP1
136,14:08:53,0.107,0.578,0,0,eGFP1
137,14:08:54,0.083,0.522,0,0,eGFP1
138,14:08:54,0.083,0.544,0,0,eGFP1
139,14:08:55,0.082,0.510,0,0,eGFP1
140,14:08:55,0.083,0.654,0,0,eGFP1
141,14:08:56,0.115,0.697,0,0,eGFP1
142,14:08:58,0.094,1.948,0,0,eGFP1
143,14:09:00,1.169,2.091,0,0,eGFP1
144,14:09:12,0.251,11.741,0,0,eGFP1
145,14:09:13,0.171,1.169,0,0,eGFP1
146,14:09:14,0.324,1.071,0,0,eGFP1
147,14:09:15,0.159,1.169,0,0,eGFP1
148,14:09:17,0.269,2.091,0,0,eGFP1
149,14:09:18,0.193,1.103,0,0,eGFP1
150,14:09:21,0.127,2.223,0,0,eGFP1
151,14:09:23,0.138,2.410,0,0,eGFP1
152,14:09:24,0.106,0.633,0,0,eGFP1
153,14:09:25,0.116,0.851,0,0,eGFP1
154,14:09:27,0.138,2.815,0,0,eGFP1
155,14:09:28,0.138,0.830,0,0,eGFP1
156,14:09:29,0.148,0.796,0,0,eGFP1
