wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,12:13:13,0.000,0.000,1,0,eGFP1
1,12:13:13,0.083,0.577,0,0,eGFP1
2,12:13:15,0.105,1.170,0,0,eGFP1
3,12:13:50,0.029,34.893,0,0,eGFP1
4,12:13:56,0.764,6.854,0,0,eGFP1
5,12:14:01,0.940,4.715,0,0,eGFP1
6,12:14:04,0.588,2.969,0,0,eGFP1
7,12:14:05,0.259,1.379,0,0,eGFP1
8,12:14:07,0.205,1.237,0,0,eGFP1
9,12:14:08,0.182,1.280,0,0,eGFP1
10,12:14:09,0.182,1.060,0,0,eGFP1
11,12:14:10,0.182,1.093,0,0,eGFP1
12,12:14:11,0.160,1.016,0,0,eGFP1
13,12:14:12,0.160,1.071,0,0,eGFP1
14,12:14:31,0.162,19.004,0,0,eGFP1
15,12:14:32,0.171,0.940,0,0,eGFP1
16,12:14:33,0.127,0.829,0,0,eGFP1
17,12:14:34,0.151,0.886,0,0,eGFP1
18,12:14:35,0.156,0.825,0,0,eGFP1
19,12:14:36,0.150,0.973,0,0,eGFP1
20,12:14:37,0.138,1.016,0,0,eGFP1
21,12:14:38,0.160,1.345,0,0,eGFP1
22,12:14:39,0.215,0.577,0,0,eGFP1
23,12:14:40,0.391,1.467,0,0,eGFP1
24,12:14:41,0.379,1.378,0,0,eGFP1
25,12:14:42,0.128,0.787,0,0,eGFP1
26,12:14:43,0.149,0.753,0,0,eGFP1
27,12:14:44,0.116,0.851,0,0,eGFP1
28,12:14:45,0.129,0.809,0,0,eGFP1
29,12:14:45,0.150,0.775,0,0,eGFP1
30,12:14:46,0.127,0.742,0,0,eGFP1
31,12:14:47,0.105,0.676,0,0,eGFP1
32,12:14:48,0.127,0.764,0,0,eGFP1
33,12:14:48,0.116,0.687,0,0,eGFP1
34,12:14:49,0.107,0.699,0,0,eGFP1
35,12:14:50,0.116,0.676,0,0,eGFP1
36,12:14:50,0.106,0.676,0,0,eGFP1
37,12:14:51,0.106,0.665,0,0,eGFP1
38,12:14:52,0.117,0.720,0,0,eGFP1
39,12:14:53,0.117,0.819,0,0,eGFP1
40,12:14:57,0.127,4.692,0,0,eGFP1
