wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,14:09:54,0.000,0.000,1,0,eGFP1
1,14:09:55,0.083,1.345,0,0,eGFP1
2,14:10:03,0.029,7.667,0,0,eGFP1
3,14:10:03,0.061,0.357,0,0,eGFP1
4,14:10:04,0.062,0.380,0,0,eGFP1
5,14:10:04,0.073,0.424,0,0,eGFP1
6,14:10:04,0.072,0.478,0,0,eGFP1
7,14:10:05,0.084,0.709,0,0,eGFP1
8,14:10:24,0.030,18.719,0,0,eGFP1
9,14:11:02,1.938,38.317,0,0,eGFP1
10,14:11:04,0.336,1.576,0,0,eGFP1
11,14:11:18,0.456,14.152,0,0,eGFP1
12,14:11:19,0.171,0.939,0,0,eGFP1
13,14:11:20,0.150,0.797,0,0,eGFP1
14,14:11:20,0.129,0.732,0,0,eGFP1
15,14:11:21,0.117,0.654,0,0,eGFP1
16,14:11:22,0.117,0.665,0,0,eGFP1
17,14:11:22,0.107,0.612,0,0,eGFP1
18,14:11:23,0.094,0.588,0,0,eGFP1
19,14:11:23,0.095,0.589,0,0,eGFP1
20,14:11:24,0.105,0.555,0,0,eGFP1
21,14:11:25,0.094,0.522,0,0,eGFP1
22,14:11:25,0.095,0.534,0,0,eGFP1
23,14:11:26,0.094,0.555,0,0,eGFP1
24,14:11:26,0.095,0.534,0,0,eGFP1
25,14:11:27,0.084,0.523,0,0,eGFP1
26,14:11:27,0.095,0.567,0,0,eGFP1
27,14:11:28,0.083,0.566,0,0,eGFP1
28,14:11:30,0.173,1.720,0,0,eGFP1
29,14:11:31,0.654,1.554,0,0,eGFP1
30,14:11:32,0.116,0.632,0,0,eGFP1
31,14:11:32,0.084,0.490,0,0,eGFP1
32,14:11:33,0.072,0.434,0,0,eGFP1
33,14:11:33,0.073,0.501,0,0,eGFP1
34,14:11:34,0.085,0.524,0,0,eGFP1
35,14:11:34,0.094,0.544,0,0,eGFP1
36,14:11:35,0.095,0.501,0,0,eGFP1
37,14:11:35,0.083,0.489,0,0,eGFP1
38,14:11:36,0.084,0.501,0,0,eGFP1
39,14:11:36,0.083,0.588,0,0,eGFP1
40,14:11:37,0.106,0.600,0,0,eGFP1
41,14:11:37,0.083,0.511,0,0,eGFP1
42,14:11:38,0.085,0.513,0,0,eGFP1
43,14:11:41,0.096,2.872,0,0,eGFP1
44,14:11:42,0.117,0.698,0,0,eGFP1
45,14:11:42,0.106,0.523,0,0,eGFP1
46,14:11:43,0.083,0.555,0,0,eGFP1
47,14:11:43,0.095,0.578,0,0,eGFP1
48,14:11:44,0.094,0.511,0,0,eGFP1
49,14:11:44,0.073,0.479,0,0,eGFP1
50,14:11:45,0.094,0.533,0,0,eGFP1
51,14:11:45,0.097,0.547,0,0,eGFP1
52,14:11:46,0.083,0.511,0,0,eGFP1
53,14:11:46,0.095,0.534,0,0,eGFP1
54,14:11:47,0.083,0.478,0,0,eGFP1
55,14:11:47,0.084,0.501,0,0,eGFP1
56,14:11:48,0.116,0.863,0,0,eGFP1
57,14:11:49,0.116,0.544,0,0,eGFP1
58,14:11:49,0.074,0.524,0,0,eGFP1
59,14:11:50,0.096,0.601,0,0,eGFP1
60,14:11:51,0.116,1.137,0,0,eGFP1
61,14:11:52,0.116,0.588,0,0,eGFP1
62,14:11:52,0.084,0.490,0,0,eGFP1
63,14:11:53,0.084,0.545,0,0,eGFP1
64,14:11:53,0.138,0.785,0,0,eGFP1
65,14:11:54,0.260,0.863,0,0,eGFP1
66,14:11:55,0.095,0.556,0,0,eGFP1
67,14:11:55,0.094,0.544,0,0,eGFP1
68,14:11:56,0.096,0.645,0,0,eGFP1
69,14:11:57,0.106,0.643,0,0,eGFP1
70,14:11:57,0.095,0.512,0,0,eGFP1
71,14:11:58,0.073,0.457,0,0,eGFP1
72,14:11:58,0.085,0.644,0,0,eGFP1
73,14:11:59,0.139,0.655,0,0,eGFP1
74,14:11:59,0.094,0.489,0,0,eGFP1
75,14:12:00,0.073,0.402,0,0,eGFP1
76,14:12:00,0.063,0.371,0,0,eGFP1
77,14:12:01,0.072,0.489,0,0,eGFP1
78,14:12:02,0.139,1.280,0,0,eGFP1
79,14:12:02,0.117,0.545,0,0,eGFP1
80,14:12:03,0.073,0.402,0,0,eGFP1
81,14:12:03,0.051,0.336,0,0,eGFP1
82,14:12:04,0.062,0.369,0,0,eGFP1
83,14:12:04,0.062,0.402,0,0,eGFP1
84,14:12:04,0.062,0.369,0,0,eGFP1
85,14:12:05,0.052,0.337,0,0,eGFP1
86,14:12:05,0.062,0.424,0,0,eGFP1
87,14:12:06,0.085,0.667,0,0,eGFP1
88,14:12:06,0.106,0.534,0,0,eGFP1
89,14:12:07,0.072,0.423,0,0,eGFP1
90,14:12:07,0.062,0.380,0,0,eGFP1
91,14:12:07,0.073,0.359,0,0,eGFP1
92,14:12:08,0.061,0.347,0,0,eGFP1
93,14:12:08,0.072,0.544,0,0,eGFP1
94,14:12:09,0.160,0.917,0,0,eGFP1
95,14:12:10,0.106,0.534,0,0,eGFP1
96,14:12:10,0.072,0.412,0,0,eGFP1
97,14:12:11,0.062,0.359,0,0,eGFP1
98,14:12:11,0.061,0.336,0,0,eGFP1
99,14:12:11,0.062,0.369,0,0,eGFP1
100,14:12:12,0.084,0.665,0,0,eGFP1
101,14:12:13,0.129,0.579,0,0,eGFP1
102,14:12:13,0.074,0.403,0,0,eGFP1
103,14:12:13,0.062,0.359,0,0,eGFP1
104,14:12:14,0.050,0.336,0,0,eGFP1
105,14:12:14,0.062,0.358,0,0,eGFP1
106,14:12:14,0.062,0.358,0,0,eGFP1
107,14:12:15,0.073,0.402,0,0,eGFP1
108,14:12:15,0.073,0.391,0,0,eGFP1
109,14:12:16,0.062,0.413,0,0,eGFP1
110,14:12:16,0.074,0.513,0,0,eGFP1
111,14:12:17,0.095,0.490,0,0,eGFP1
112,14:12:17,0.062,0.380,0,0,eGFP1
113,14:12:17,0.062,0.369,0,0,eGFP1
114,14:12:18,0.073,0.402,0,0,eGFP1
115,14:12:18,0.073,0.457,0,0,eGFP1
116,14:12:19,0.085,1.216,0,0,eGFP1
117,14:12:20,0.193,0.709,0,0,eGFP1
118,14:12:20,0.073,0.413,0,0,eGFP1
119,14:12:21,0.063,0.349,0,0,eGFP1
120,14:12:21,0.062,0.347,0,0,eGFP1
121,14:12:22,0.062,0.369,0,0,eGFP1
122,14:12:22,0.073,0.424,0,0,eGFP1
123,14:12:22,0.073,0.391,0,0,eGFP1
124,14:12:23,0.051,0.337,0,0,eGFP1
125,14:12:23,0.061,0.369,0,0,eGFP1
126,14:12:23,0.062,0.435,0,0,eGFP1
127,14:12:24,0.074,0.436,0,0,eGFP1
128,14:12:24,0.073,0.402,0,0,eGFP1
129,14:12:25,0.062,0.391,0,0,eGFP1
130,14:12:25,0.075,0.415,0,0,eGFP1
131,14:12:26,0.073,0.424,0,0,eGFP1
132,14:12:26,0.073,0.391,0,0,eGFP1
133,14:12:26,0.062,0.370,0,0,eGFP1
134,14:12:27,0.062,0.457,0,0,eGFP1
135,14:12:28,0.105,0.830,0,0,eGFP1
136,14:12:28,0.118,0.535,0,0,eGFP1
137,14:12:29,0.073,0.391,0,0,eGFP1
138,14:12:29,0.062,0.370,0,0,eGFP1
139,14:12:29,0.073,0.577,0,0,eGFP1
140,14:12:30,0.106,0.523,0,0,eGFP1
141,14:12:30,0.073,0.403,0,0,eGFP1
142,14:12:31,0.062,0.369,0,0,eGFP1
143,14:12:31,0.062,0.369,0,0,eGFP1
144,14:12:32,0.065,0.427,0,0,eGFP1
145,14:12:33,0.084,1.346,0,0,eGFP1
146,14:12:34,0.556,1.566,0,0,eGFP1
147,14:12:35,0.117,0.545,0,0,eGFP1
148,14:12:35,0.073,0.391,0,0,eGFP1
149,14:12:36,0.051,0.336,0,0,eGFP1
150,14:12:36,0.051,0.326,0,0,eGFP1
151,14:12:36,0.051,0.358,0,0,eGFP1
152,14:12:37,0.075,0.656,0,0,eGFP1
153,14:12:38,0.117,0.545,0,0,eGFP1
154,14:12:38,0.084,0.402,0,0,eGFP1
155,14:12:38,0.062,0.381,0,0,eGFP1
156,14:12:40,0.084,1.126,0,0,eGFP1
157,14:12:40,0.216,0.754,0,0,eGFP1
158,14:12:41,0.074,0.458,0,0,eGFP1
159,14:12:41,0.073,0.414,0,0,eGFP1
160,14:12:42,0.062,0.369,0,0,eGFP1
161,14:12:42,0.052,0.360,0,0,eGFP1
162,14:12:42,0.062,0.391,0,0,eGFP1
163,14:12:43,0.073,0.413,0,0,eGFP1
164,14:12:43,0.074,0.370,0,0,eGFP1
165,14:12:43,0.062,0.358,0,0,eGFP1
166,14:12:44,0.062,0.414,0,0,eGFP1
167,14:12:45,0.095,0.687,0,0,eGFP1
168,14:12:45,0.139,0.655,0,0,eGFP1
169,14:12:46,0.074,0.437,0,0,eGFP1
170,14:12:46,0.073,0.457,0,0,eGFP1
171,14:12:47,0.084,0.446,0,0,eGFP1
172,14:12:47,0.062,0.380,0,0,eGFP1
173,14:12:47,0.060,0.400,0,0,eGFP1
174,14:12:48,0.084,0.512,0,0,eGFP1
175,14:12:48,0.084,0.446,0,0,eGFP1
176,14:12:49,0.063,0.359,0,0,eGFP1
177,14:12:49,0.062,0.347,0,0,eGFP1
178,14:12:49,0.064,0.393,0,0,eGFP1
179,14:12:50,0.073,0.512,0,0,eGFP1
180,14:12:50,0.106,0.534,0,0,eGFP1
181,14:12:51,0.074,0.381,0,0,eGFP1
182,14:12:51,0.062,0.358,0,0,eGFP1
183,14:12:52,0.063,0.436,0,0,eGFP1
184,14:12:52,0.084,0.611,0,0,eGFP1
185,14:12:53,0.095,0.534,0,0,eGFP1
