wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
1,00:00:00,0.069,0.618,0,0,eGFP3
2,00:00:01,0.059,0.586,0,0,eGFP3
3,00:00:01,0.055,0.571,0,0,eGFP3
4,00:00:02,0.055,0.636,0,0,eGFP3
5,00:00:02,0.066,0.571,0,0,eGFP3
6,00:00:03,0.044,0.527,0,0,eGFP3
7,00:00:03,0.043,0.592,0,0,eGFP3
8,00:00:04,0.055,0.659,0,0,eGFP3
9,00:00:05,0.089,0.956,0,0,eGFP3
10,00:00:06,0.066,0.604,0,0,eGFP3
11,00:00:06,0.043,0.526,0,0,eGFP3
12,00:00:07,0.044,0.516,0,0,eGFP3
13,00:00:07,0.055,0.571,0,0,eGFP3
14,00:00:08,0.077,0.911,0,0,eGFP3
15,00:00:09,0.078,0.814,0,0,eGFP3
16,00:00:10,0.077,0.768,0,0,eGFP3
17,00:00:11,0.079,0.946,0,0,eGFP3
18,00:00:11,0.066,0.669,0,0,eGFP3
19,00:00:12,0.110,1.032,0,0,eGFP3
20,00:00:13,0.066,0.692,0,0,eGFP3
21,00:00:14,0.066,0.614,0,0,eGFP3
22,00:00:14,0.055,0.527,0,0,eGFP3
23,00:00:15,0.045,0.626,0,0,eGFP3
24,00:00:15,0.055,0.615,0,0,eGFP3
25,00:00:16,0.057,0.617,0,0,eGFP3
26,00:00:17,0.055,0.669,0,0,eGFP3
27,00:00:17,0.056,0.560,0,0,eGFP3
28,00:00:18,0.047,0.540,0,0,eGFP3
29,00:00:19,0.057,0.847,0,0,eGFP3
30,00:00:19,0.076,0.691,0,0,eGFP3
31,00:00:20,0.043,0.658,0,0,eGFP3
32,00:00:21,0.054,0.625,0,0,eGFP3
33,00:00:21,0.066,0.735,0,0,eGFP3
34,00:00:23,0.067,1.582,0,0,eGFP3
35,00:00:24,0.087,1.119,0,0,eGFP3
36,00:00:25,0.087,0.834,0,0,eGFP3
37,00:00:26,0.065,0.647,0,0,eGFP3
38,00:00:26,0.065,0.779,0,0,eGFP3
39,00:00:27,0.054,0.592,0,0,eGFP3
40,00:00:28,0.055,0.549,0,0,eGFP3
41,00:00:28,0.043,0.526,0,0,eGFP3
42,00:00:29,0.046,0.660,0,0,eGFP3
43,00:00:31,0.077,1.789,0,0,eGFP3
44,00:00:31,0.089,0.737,0,0,eGFP3
45,00:00:32,0.065,0.603,0,0,eGFP3
46,00:00:32,0.055,0.560,0,0,eGFP3
47,00:04:45,0.054,253.071,0,0,eGFP3
48,00:04:46,0.110,0.757,0,0,eGFP3
49,00:04:47,0.055,0.560,0,0,eGFP3
50,00:04:47,0.046,0.561,0,0,eGFP3
51,00:04:48,0.044,0.582,0,0,eGFP3
52,00:04:49,0.055,0.592,0,0,eGFP3
53,00:04:49,0.066,0.834,0,0,eGFP3
54,00:04:50,0.077,0.856,0,0,eGFP3
55,00:04:51,0.077,0.670,0,0,eGFP3
56,00:04:52,0.066,0.944,0,0,eGFP3
57,00:04:53,0.076,0.768,0,0,eGFP3
58,00:04:55,0.122,2.098,0,0,eGFP3
59,00:04:55,0.067,0.726,0,0,eGFP3
60,00:04:56,0.065,1.009,0,0,eGFP3
61,00:04:57,0.066,0.615,0,0,eGFP3
62,00:04:58,0.055,0.516,0,0,eGFP3
63,00:04:58,0.044,0.505,0,0,eGFP3
64,00:04:59,0.044,0.494,0,0,eGFP3
65,00:04:59,0.033,0.493,0,0,eGFP3
66,00:05:00,0.046,0.507,0,0,eGFP3
67,00:05:00,0.044,0.505,0,0,eGFP3
68,00:05:01,0.044,0.494,0,0,eGFP3
69,00:05:01,0.055,0.823,0,0,eGFP3
70,00:05:02,0.077,0.725,0,0,eGFP3
71,00:05:03,0.077,0.867,0,0,eGFP3
72,00:05:04,0.055,0.604,0,0,eGFP3
73,00:05:04,0.045,0.517,0,0,eGFP3
74,00:05:05,0.046,0.540,0,0,eGFP3
75,00:05:05,0.044,0.593,0,0,eGFP3
76,00:05:06,0.033,0.560,0,0,eGFP3
77,00:05:06,0.055,0.636,0,0,eGFP3
78,00:05:07,0.056,0.538,0,0,eGFP3
79,00:05:07,0.034,0.539,0,0,eGFP3
80,00:05:08,0.066,0.944,0,0,eGFP3
81,00:05:09,0.066,0.746,0,0,eGFP3
82,00:05:10,0.057,0.628,0,0,eGFP3
83,00:05:10,0.055,0.538,0,0,eGFP3
84,00:05:11,0.055,0.724,0,0,eGFP3
85,00:05:12,0.056,0.868,0,0,eGFP3
86,00:05:13,0.099,0.746,0,0,eGFP3
87,00:05:13,0.056,0.637,0,0,eGFP3
88,00:05:14,0.101,0.814,0,0,eGFP3
89,00:05:15,0.056,0.615,0,0,eGFP3
90,00:05:16,0.068,0.837,0,0,eGFP3
91,00:05:16,0.061,0.576,0,0,eGFP3
92,00:05:17,0.055,0.571,0,0,eGFP3
93,00:05:18,0.076,0.899,0,0,eGFP3
94,00:05:18,0.066,0.582,0,0,eGFP3
95,00:05:19,0.054,0.548,0,0,eGFP3
96,00:05:19,0.033,0.504,0,0,eGFP3
97,00:05:20,0.055,0.615,0,0,eGFP3
98,00:05:21,0.087,0.877,0,0,eGFP3
99,00:05:21,0.056,0.561,0,0,eGFP3
100,00:05:22,0.044,0.560,0,0,eGFP3
101,00:05:23,0.054,0.636,0,0,eGFP3
102,00:05:23,0.056,0.616,0,0,eGFP3
103,00:05:24,0.065,0.636,0,0,eGFP3
104,00:05:24,0.044,0.505,0,0,eGFP3
105,00:05:25,0.043,0.482,0,0,eGFP3
106,00:05:25,0.033,0.516,0,0,eGFP3
107,00:05:26,0.089,0.857,0,0,eGFP3
108,00:05:27,0.055,0.615,0,0,eGFP3
109,00:05:27,0.054,0.680,0,0,eGFP3
110,00:05:28,0.077,0.823,0,0,eGFP3
111,00:05:29,0.055,0.614,0,0,eGFP3
112,00:05:29,0.033,0.483,0,0,eGFP3
113,00:05:30,0.044,0.483,0,0,eGFP3
114,00:05:31,0.054,0.878,0,0,eGFP3
115,00:05:31,0.078,0.758,0,0,eGFP3
116,00:05:32,0.055,0.549,0,0,eGFP3
117,00:05:33,0.056,0.517,0,0,eGFP3
118,00:05:33,0.055,0.626,0,0,eGFP3
119,00:05:34,0.055,0.669,0,0,eGFP3
120,00:05:35,0.088,0.768,0,0,eGFP3
121,00:05:35,0.066,0.560,0,0,eGFP3
122,00:05:36,0.055,0.582,0,0,eGFP3
123,00:05:36,0.056,0.528,0,0,eGFP3
