wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,17:50:28,0.000,0.000,1,0,eGFP3
1,17:50:38,0.030,10.181,0,0,eGFP3
2,17:50:38,0.030,0.403,0,0,eGFP3
3,17:50:39,0.041,0.469,0,0,eGFP3
4,17:50:39,0.042,0.535,0,0,eGFP3
5,17:50:43,0.053,3.509,0,0,eGFP3
6,17:50:44,0.032,0.964,0,0,eGFP3
7,17:50:44,0.032,0.109,0,0,eGFP3
8,17:50:44,0.086,0.130,0,0,eGFP3
9,17:50:44,0.030,0.129,0,0,eGFP3
10,17:50:44,0.063,0.074,0,0,eGFP3
11,17:50:44,0.064,0.119,0,0,eGFP3
12,17:50:44,0.030,0.151,0,0,eGFP3
13,17:50:44,0.030,0.052,0,0,eGFP3
14,17:50:44,0.066,0.110,0,0,eGFP3
15,17:50:45,0.076,0.098,0,0,eGFP3
16,17:50:45,0.042,0.053,0,0,eGFP3
17,17:50:45,0.041,0.129,0,0,eGFP3
18,17:50:46,0.097,0.865,0,0,eGFP3
19,17:50:46,0.042,0.053,0,0,eGFP3
20,17:50:46,0.327,0.349,0,0,eGFP3
21,17:50:46,0.174,0.185,0,0,eGFP3
22,17:50:46,0.097,0.108,0,0,eGFP3
23,17:50:46,0.031,0.064,0,0,eGFP3
24,17:50:47,0.032,0.746,0,0,eGFP3
25,17:50:49,0.887,1.578,0,0,eGFP3
26,17:50:50,0.328,0.778,0,0,eGFP3
27,17:50:51,0.064,1.688,0,0,eGFP3
28,17:50:52,0.033,0.340,0,0,eGFP3
29,17:50:52,0.031,0.394,0,0,eGFP3
30,17:50:52,0.031,0.514,0,0,eGFP3
31,17:50:53,0.053,0.690,0,0,eGFP3
32,17:51:27,0.088,33.942,0,0,eGFP3
33,17:52:09,0.065,41.810,0,0,eGFP3
34,17:52:10,0.076,0.701,0,0,eGFP3
35,17:52:11,0.065,0.953,0,0,eGFP3
36,17:52:11,0.054,0.603,0,0,eGFP3
37,17:52:12,0.053,0.778,0,0,eGFP3
38,17:52:13,0.064,0.766,0,0,eGFP3
39,17:52:13,0.065,0.636,0,0,eGFP3
40,17:52:14,0.077,0.911,0,0,eGFP3
41,17:52:15,0.076,0.833,0,0,eGFP3
42,17:52:16,0.054,0.636,0,0,eGFP3
43,17:52:16,0.066,0.670,0,0,eGFP3
44,17:52:17,0.054,0.635,0,0,eGFP3
45,17:52:18,0.065,0.789,0,0,eGFP3
46,17:52:19,0.087,0.899,0,0,eGFP3
47,17:52:20,0.087,1.185,0,0,eGFP3
48,17:52:21,0.067,0.703,0,0,eGFP3
49,17:52:22,0.054,1.239,0,0,eGFP3
50,17:52:30,0.153,7.879,0,0,eGFP3
51,17:52:32,0.142,2.062,0,0,eGFP3
52,17:52:33,0.087,0.844,0,0,eGFP3
53,17:52:34,0.088,0.944,0,0,eGFP3
54,17:52:35,0.076,0.986,0,0,eGFP3
55,17:52:36,0.088,1.086,0,0,eGFP3
56,17:52:36,0.078,0.638,0,0,eGFP3
57,17:52:37,0.065,0.823,0,0,eGFP3
58,17:52:38,0.056,0.561,0,0,eGFP3
59,17:52:38,0.043,0.833,0,0,eGFP3
60,17:52:40,0.176,1.163,0,0,eGFP3
61,17:52:40,0.066,0.790,0,0,eGFP3
62,17:52:41,0.071,0.861,0,0,eGFP3
63,17:52:42,0.052,0.711,0,0,eGFP3
64,17:52:43,0.065,0.690,0,0,eGFP3
65,17:52:43,0.030,0.579,0,0,eGFP3
66,17:52:46,0.053,2.412,0,0,eGFP3
67,17:52:46,0.063,0.612,0,0,eGFP3
68,17:52:47,0.042,0.481,0,0,eGFP3
69,17:52:48,0.041,0.765,0,0,eGFP3
70,17:52:48,0.086,0.733,0,0,eGFP3
71,17:52:49,0.053,0.975,0,0,eGFP3
