wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
1,01:58:41,12154.229,12167.572,0,0,eGFP6
2,01:58:45,0.353,4.128,0,0,eGFP6
3,01:58:46,0.239,1.666,0,0,eGFP6
4,01:58:51,0.382,4.387,0,0,eGFP6
5,01:58:52,0.140,1.424,0,0,eGFP6
6,01:58:56,0.207,3.444,0,0,eGFP6
7,01:58:59,0.097,3.674,0,0,eGFP6
8,01:59:00,0.151,1.150,0,0,eGFP6
9,02:12:11,0.141,790.729,0,0,eGFP6
10,02:12:22,1.394,11.116,0,0,eGFP6
11,02:14:08,1.063,106.222,0,0,eGFP6
12,02:19:35,0.459,326.088,0,0,eGFP6
13,02:19:40,0.997,5.386,0,0,eGFP6
14,02:19:41,0.252,1.536,0,0,eGFP6
15,05:16:18,0.273,10596.441,0,0,eGFP6
16,05:16:25,2.994,7.285,0,0,eGFP6
17,07:14:45,17.326,7099.637,0,0,eGFP6
18,09:58:22,9805.955,9817.653,0,0,eGFP6
19,09:58:27,0.218,5.376,0,0,eGFP6
20,09:58:35,0.426,7.482,0,0,eGFP6
21,09:58:42,0.910,6.770,0,0,eGFP6
22,09:58:47,0.361,4.871,0,0,eGFP6
23,09:58:48,0.152,1.216,0,0,eGFP6
24,09:58:49,0.109,1.470,0,0,eGFP6
25,09:58:50,0.086,0.964,0,0,eGFP6
26,11:12:51,0.089,4441.386,0,0,eGFP6
27,11:17:55,299.151,303.508,0,0,eGFP6
28,11:17:58,0.582,2.930,0,0,eGFP6
29,11:18:02,0.581,4.400,0,0,eGFP6
30,11:18:06,0.152,3.400,0,0,eGFP6
31,11:18:07,0.131,1.327,0,0,eGFP6
32,11:24:47,0.219,399.820,0,0,eGFP6
33,11:25:17,0.570,29.858,0,0,eGFP6
34,11:25:19,0.307,1.887,0,0,eGFP6
35,11:25:20,0.089,1.505,0,0,eGFP6
36,11:25:21,0.097,1.327,0,0,eGFP6
37,11:25:58,0.087,36.376,0,0,eGFP6
38,11:26:16,12.400,17.952,0,0,eGFP6
39,11:26:16,0.033,0.417,0,0,eGFP6
