wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
0,15:41:25,0.000,0.000,1,0,eGFP6
1,15:41:26,0.050,0.742,0,0,eGFP6
2,15:41:26,0.060,0.510,0,0,eGFP6
3,15:41:27,0.039,0.533,0,0,eGFP6
4,15:42:07,0.039,67.890,1,1,eGFP6
5,15:42:08,0.281,1.093,0,0,eGFP6
6,15:42:09,0.094,1.487,0,0,eGFP6
7,15:42:10,0.050,0.862,0,0,eGFP6
8,15:42:11,0.063,0.612,0,0,eGFP6
9,15:42:12,0.050,0.994,0,0,eGFP6
10,15:42:13,0.061,0.642,0,0,eGFP6
11,15:42:13,0.072,0.753,0,0,eGFP6
12,15:42:14,0.039,0.730,0,0,eGFP6
13,15:42:15,0.073,0.621,0,0,eGFP6
14,15:42:15,0.042,0.667,0,0,eGFP6
15,15:42:16,0.061,0.621,0,0,eGFP6
16,15:42:17,0.051,1.038,0,0,eGFP6
17,15:42:18,0.053,0.557,0,0,eGFP6
18,15:42:36,0.062,18.333,0,0,eGFP6
19,15:42:37,0.160,0.939,0,0,eGFP6
20,15:42:38,0.073,0.896,0,0,eGFP6
21,15:42:38,0.051,0.556,0,0,eGFP6
22,15:42:39,0.050,0.720,0,0,eGFP6
23,15:42:40,0.051,0.566,0,0,eGFP6
24,15:42:40,0.062,0.874,0,0,eGFP6
25,15:42:41,0.054,0.647,0,0,eGFP6
26,15:42:42,0.062,0.599,0,0,eGFP6
27,15:42:42,0.040,0.622,0,0,eGFP6
28,15:42:43,0.064,0.602,0,0,eGFP6
29,15:42:43,0.051,0.610,0,0,eGFP6
30,15:42:44,0.062,0.611,0,0,eGFP6
31,15:42:45,0.040,0.600,0,0,eGFP6
32,15:42:45,0.073,0.698,0,0,eGFP6
33,15:42:46,0.040,0.501,0,0,eGFP6
34,15:42:47,0.043,0.975,0,0,eGFP6
35,15:42:47,0.052,0.567,0,0,eGFP6
36,15:42:48,0.041,0.589,0,0,eGFP6
37,15:42:49,0.052,0.512,0,0,eGFP6
38,15:42:49,0.041,0.502,0,0,eGFP6
39,15:42:50,0.051,0.545,0,0,eGFP6
40,15:42:50,0.051,0.512,0,0,eGFP6
41,15:42:51,0.041,0.568,0,0,eGFP6
42,15:42:51,0.042,0.514,0,0,eGFP6
43,15:42:52,0.043,0.547,0,0,eGFP6
44,15:42:52,0.052,0.568,0,0,eGFP6
45,15:42:53,0.040,0.721,0,0,eGFP6
