wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
1,00:02:05,1.665,480.725,0,0,eGFP6
2,00:02:06,0.122,1.286,0,0,eGFP6
3,00:02:07,0.065,0.680,0,0,eGFP6
4,00:02:09,0.076,1.766,0,0,eGFP6
5,00:02:10,0.112,0.946,0,0,eGFP6
6,00:02:11,0.065,0.790,0,0,eGFP6
7,00:02:11,0.054,0.680,0,0,eGFP6
8,00:02:12,0.055,0.581,0,0,eGFP6
9,00:02:12,0.050,0.587,0,0,eGFP6
10,00:02:13,0.053,0.634,0,0,eGFP6
11,00:02:14,0.108,1.106,0,0,eGFP6
12,00:02:15,0.064,0.865,0,0,eGFP6
13,00:02:16,0.076,0.745,0,0,eGFP6
14,00:02:16,0.042,0.568,0,0,eGFP6
15,00:02:17,0.043,0.526,0,0,eGFP6
16,00:02:17,0.042,0.514,0,0,eGFP6
17,00:02:18,0.042,0.513,0,0,eGFP6
18,00:02:18,0.042,0.503,0,0,eGFP6
19,00:02:19,0.042,0.634,0,0,eGFP6
20,00:02:20,0.064,0.690,0,0,eGFP6
21,00:02:20,0.053,0.557,0,0,eGFP6
22,00:02:21,0.044,0.582,0,0,eGFP6
23,00:02:22,0.064,0.656,0,0,eGFP6
24,00:02:22,0.053,0.591,0,0,eGFP6
25,00:02:23,0.053,0.569,0,0,eGFP6
26,00:02:23,0.042,0.535,0,0,eGFP6
27,00:02:24,0.043,0.547,0,0,eGFP6
28,00:02:24,0.043,0.536,0,0,eGFP6
29,00:02:25,0.055,0.637,0,0,eGFP6
30,00:02:26,0.077,0.801,0,0,eGFP6
31,00:02:26,0.064,0.646,0,0,eGFP6
32,00:02:27,0.053,0.558,0,0,eGFP6
33,00:02:27,0.053,0.547,0,0,eGFP6
34,00:02:28,0.042,0.536,0,0,eGFP6
35,00:02:29,0.054,0.690,0,0,eGFP6
36,00:02:29,0.053,0.624,0,0,eGFP6
37,00:02:30,0.053,0.569,0,0,eGFP6
38,00:02:30,0.056,0.582,0,0,eGFP6
39,00:02:31,0.054,0.679,0,0,eGFP6
40,00:02:32,0.065,0.668,0,0,eGFP6
41,00:02:32,0.054,0.603,0,0,eGFP6
42,00:02:33,0.053,0.591,0,0,eGFP6
43,00:02:34,0.054,0.570,0,0,eGFP6
44,00:02:34,0.044,0.582,0,0,eGFP6
45,00:02:35,0.054,0.602,0,0,eGFP6
46,00:02:35,0.056,0.714,0,0,eGFP6
47,00:02:36,0.065,0.669,0,0,eGFP6
48,00:02:37,0.054,0.591,0,0,eGFP6
49,00:02:37,0.054,0.581,0,0,eGFP6
50,00:02:38,0.054,0.581,0,0,eGFP6
51,00:02:38,0.043,0.580,0,0,eGFP6
52,00:02:39,0.054,0.636,0,0,eGFP6
53,00:02:40,0.054,0.636,0,0,eGFP6
54,00:02:40,0.054,0.592,0,0,eGFP6
55,00:02:41,0.056,0.626,0,0,eGFP6
56,00:02:42,0.054,0.603,0,0,eGFP6
57,00:02:42,0.054,0.559,0,0,eGFP6
58,00:02:43,0.052,0.732,0,0,eGFP6
59,00:02:44,0.076,0.746,0,0,eGFP6
60,00:02:44,0.063,0.656,0,0,eGFP6
61,00:02:45,0.052,0.655,0,0,eGFP6
62,00:02:46,0.053,0.678,0,0,eGFP6
63,00:02:46,0.065,0.669,0,0,eGFP6
64,00:02:47,0.053,0.634,0,0,eGFP6
65,00:02:48,0.053,0.623,0,0,eGFP6
66,00:02:48,0.053,0.635,0,0,eGFP6
67,00:02:49,0.052,0.623,0,0,eGFP6
68,00:02:49,0.053,0.645,0,0,eGFP6
69,00:02:50,0.053,0.678,0,0,eGFP6
70,00:02:51,0.053,0.646,0,0,eGFP6
71,00:02:51,0.054,0.647,0,0,eGFP6
72,00:02:52,0.053,0.678,0,0,eGFP6
73,00:02:53,0.066,0.647,0,0,eGFP6
74,00:02:53,0.053,0.635,0,0,eGFP6
75,00:02:54,0.064,0.689,0,0,eGFP6
76,00:02:55,0.053,0.701,0,0,eGFP6
77,00:02:55,0.053,0.645,0,0,eGFP6
78,00:02:56,0.053,0.657,0,0,eGFP6
79,00:02:57,0.055,0.669,0,0,eGFP6
80,00:02:57,0.064,0.690,0,0,eGFP6
81,00:02:58,0.053,0.712,0,0,eGFP6
82,00:02:59,0.053,0.656,0,0,eGFP6
83,00:03:00,0.065,0.723,0,0,eGFP6
84,00:03:17,0.053,17.644,0,0,eGFP6
85,00:03:19,0.130,1.480,0,0,eGFP6
86,00:03:33,0.185,13.979,0,0,eGFP6
87,00:03:35,0.624,2.731,0,0,eGFP6
88,00:03:47,0.178,11.436,0,0,eGFP6
89,00:03:48,0.241,1.371,0,0,eGFP6
90,00:03:49,0.108,0.931,0,0,eGFP6
91,00:03:50,0.065,0.690,0,0,eGFP6
92,00:03:50,0.065,0.723,0,0,eGFP6
93,00:03:51,0.054,0.603,0,0,eGFP6
94,00:03:52,0.053,0.580,0,0,eGFP6
95,00:03:52,0.054,0.581,0,0,eGFP6
96,00:03:53,0.055,0.615,0,0,eGFP6
97,00:03:54,0.054,0.635,0,0,eGFP6
98,00:03:54,0.054,0.625,0,0,eGFP6
99,00:03:55,0.054,0.635,0,0,eGFP6
100,00:03:55,0.054,0.614,0,0,eGFP6
101,00:03:56,0.054,0.613,0,0,eGFP6
102,00:03:57,0.056,0.715,0,0,eGFP6
103,00:03:57,0.065,0.636,0,0,eGFP6
104,00:03:58,0.056,0.637,0,0,eGFP6
105,00:03:59,0.054,0.603,0,0,eGFP6
106,00:03:59,0.043,0.581,0,0,eGFP6
107,00:04:00,0.043,0.614,0,0,eGFP6
108,00:04:00,0.054,0.614,0,0,eGFP6
109,00:04:01,0.054,0.625,0,0,eGFP6
110,00:04:02,0.043,0.635,0,0,eGFP6
111,00:04:02,0.055,0.614,0,0,eGFP6
112,00:04:03,0.055,0.658,0,0,eGFP6
113,00:04:04,0.065,0.657,0,0,eGFP6
114,00:04:04,0.055,0.636,0,0,eGFP6
115,00:04:05,0.055,0.669,0,0,eGFP6
116,00:04:06,0.055,0.691,0,0,eGFP6
117,00:04:06,0.054,0.635,0,0,eGFP6
118,00:04:07,0.055,0.615,0,0,eGFP6
119,00:04:07,0.054,0.658,0,0,eGFP6
120,00:04:08,0.055,0.636,0,0,eGFP6
121,00:04:09,0.062,0.633,0,0,eGFP6
122,00:04:09,0.052,0.634,0,0,eGFP6
123,00:04:10,0.052,0.645,0,0,eGFP6
124,00:04:11,0.052,0.623,0,0,eGFP6
125,00:04:11,0.052,0.623,0,0,eGFP6
126,00:04:12,0.052,0.656,0,0,eGFP6
127,00:04:13,0.052,0.700,0,0,eGFP6
128,00:04:13,0.052,0.634,0,0,eGFP6
129,00:04:14,0.054,0.679,0,0,eGFP6
130,00:04:15,0.064,0.678,0,0,eGFP6
131,00:04:15,0.055,0.636,0,0,eGFP6
132,00:04:16,0.053,0.646,0,0,eGFP6
133,00:04:17,0.052,0.700,0,0,eGFP6
134,00:04:17,0.064,0.634,0,0,eGFP6
135,00:04:18,0.053,0.657,0,0,eGFP6
136,00:04:19,0.063,0.623,0,0,eGFP6
137,00:04:19,0.055,0.614,0,0,eGFP6
138,00:04:20,0.053,0.734,0,0,eGFP6
139,00:04:21,0.063,0.711,0,0,eGFP6
140,00:04:21,0.064,0.733,0,0,eGFP6
141,00:04:22,0.064,0.701,0,0,eGFP6
142,00:04:23,0.064,0.700,0,0,eGFP6
143,00:04:23,0.064,0.712,0,0,eGFP6
144,00:04:24,0.053,0.678,0,0,eGFP6
145,00:04:25,0.066,0.670,0,0,eGFP6
146,00:04:25,0.055,0.669,0,0,eGFP6
147,00:04:26,0.065,0.712,0,0,eGFP6
148,00:04:27,0.064,0.646,0,0,eGFP6
149,00:04:27,0.053,0.679,0,0,eGFP6
150,00:04:28,0.075,0.723,0,0,eGFP6
151,00:04:29,0.053,0.701,0,0,eGFP6
152,00:04:30,0.064,0.777,0,0,eGFP6
153,00:04:30,0.065,0.734,0,0,eGFP6
154,00:04:31,0.066,0.692,0,0,eGFP6
155,00:04:32,0.054,0.701,0,0,eGFP6
156,00:04:33,0.065,0.712,0,0,eGFP6
157,00:04:33,0.054,0.668,0,0,eGFP6
158,00:04:34,0.065,0.668,0,0,eGFP6
159,00:04:35,0.056,0.704,0,0,eGFP6
160,00:04:35,0.075,0.767,0,0,eGFP6
161,00:04:36,0.064,0.679,0,0,eGFP6
162,00:04:37,0.056,0.648,0,0,eGFP6
163,00:04:37,0.054,0.680,0,0,eGFP6
164,00:04:38,0.055,0.680,0,0,eGFP6
165,00:04:39,0.066,0.691,0,0,eGFP6
166,00:04:39,0.054,0.680,0,0,eGFP6
167,00:04:40,0.065,0.657,0,0,eGFP6
168,00:04:41,0.055,0.680,0,0,eGFP6
169,00:04:41,0.065,0.724,0,0,eGFP6
170,00:04:42,0.056,0.791,0,0,eGFP6
171,00:04:43,0.076,0.768,0,0,eGFP6
172,00:04:44,0.065,0.713,0,0,eGFP6
173,00:04:44,0.061,0.697,0,0,eGFP6
174,00:04:45,0.065,0.702,0,0,eGFP6
175,00:04:46,0.065,0.724,0,0,eGFP6
176,00:04:47,0.065,0.702,0,0,eGFP6
177,00:04:47,0.065,0.746,0,0,eGFP6
178,00:04:48,0.065,0.691,0,0,eGFP6
179,00:04:49,0.056,0.791,0,0,eGFP6
180,00:04:49,0.055,0.703,0,0,eGFP6
181,00:04:50,0.054,0.658,0,0,eGFP6
182,00:04:51,0.066,0.746,0,0,eGFP6
183,00:04:52,0.055,0.713,0,0,eGFP6
184,00:04:52,0.077,0.801,0,0,eGFP6
185,00:04:53,0.060,0.697,0,0,eGFP6
186,00:04:54,0.063,0.787,0,0,eGFP6
187,00:04:55,0.065,0.756,0,0,eGFP6
188,00:04:57,0.076,2.611,0,0,eGFP6
189,00:04:59,0.152,2.116,0,0,eGFP6
190,00:05:28,5.111,28.705,0,0,eGFP6
191,00:05:29,0.140,1.259,0,0,eGFP6
192,00:05:30,0.097,0.931,0,0,eGFP6
193,00:05:31,0.063,0.700,0,0,eGFP6
194,00:05:32,0.064,0.645,0,0,eGFP6
195,00:05:32,0.055,0.658,0,0,eGFP6
196,00:05:33,0.064,0.689,0,0,eGFP6
197,00:05:34,0.053,0.690,0,0,eGFP6
198,00:05:34,0.053,0.645,0,0,eGFP6
199,00:05:35,0.053,0.657,0,0,eGFP6
200,00:05:36,0.053,0.623,0,0,eGFP6
201,00:05:36,0.053,0.646,0,0,eGFP6
202,00:05:37,0.054,0.636,0,0,eGFP6
203,00:05:37,0.055,0.658,0,0,eGFP6
204,00:05:38,0.053,0.668,0,0,eGFP6
205,00:05:39,0.053,0.657,0,0,eGFP6
206,00:05:40,0.064,0.678,0,0,eGFP6
207,00:05:40,0.054,0.657,0,0,eGFP6
208,00:05:41,0.053,0.679,0,0,eGFP6
209,00:05:42,0.064,0.679,0,0,eGFP6
210,00:05:42,0.064,0.667,0,0,eGFP6
