wheel_event,time,Tx,Ti_observed,reset,rtc_reset,device_id
1,11:17:19,0.490,49857.550,0,0,eGFP6
2,11:17:23,0.142,4.092,0,0,eGFP6
3,11:17:26,0.163,2.917,0,0,eGFP6
4,11:17:29,0.141,3.378,0,0,eGFP6
5,11:17:34,0.174,4.520,0,0,eGFP6
6,11:17:35,0.086,1.435,0,0,eGFP6
7,11:17:37,0.086,1.908,0,0,eGFP6
8,11:17:39,0.141,1.545,0,0,eGFP6
9,11:17:41,0.108,1.820,0,0,eGFP6
10,11:17:42,0.132,1.537,0,0,eGFP6
11,11:17:44,0.086,1.545,0,0,eGFP6
12,11:17:45,0.076,1.864,0,0,eGFP6
13,11:17:47,0.087,1.480,0,0,eGFP6
14,11:17:54,4.191,6.616,0,0,eGFP6
15,11:17:56,0.231,2.316,0,0,eGFP6
16,11:17:57,0.119,1.381,0,0,eGFP6
17,11:18:14,0.087,16.821,0,0,eGFP6
18,11:18:15,0.067,1.372,0,0,eGFP6
19,11:18:17,0.076,1.404,0,0,eGFP6
20,11:18:20,0.065,3.521,0,0,eGFP6
21,11:18:22,0.076,2.018,0,0,eGFP6
22,11:18:23,0.109,0.998,0,0,eGFP6
23,11:18:25,0.218,1.326,0,0,eGFP6
24,11:18:26,0.087,1.174,0,0,eGFP6
25,11:18:27,0.065,0.844,0,0,eGFP6
26,11:18:28,0.088,1.032,0,0,eGFP6
27,11:18:30,0.065,2.282,0,0,eGFP6
28,11:18:32,1.162,2.402,0,0,eGFP6
29,11:18:36,0.133,3.293,0,0,eGFP6
30,11:18:37,0.142,1.163,0,0,eGFP6
31,11:18:38,0.087,0.921,0,0,eGFP6
32,11:18:39,0.109,1.228,0,0,eGFP6
33,11:18:40,0.076,0.844,0,0,eGFP6
34,11:18:43,0.089,2.624,0,0,eGFP6
35,11:18:43,0.066,0.768,0,0,eGFP6
36,11:18:47,0.087,3.368,0,0,eGFP6
37,11:18:48,0.077,0.878,0,0,eGFP6
38,11:18:48,0.076,0.943,0,0,eGFP6
39,11:18:49,0.120,0.493,0,0,eGFP6
40,11:18:55,0.153,5.816,0,0,eGFP6
41,11:18:56,0.142,1.086,0,0,eGFP6
42,11:18:57,0.254,1.264,0,0,eGFP6
43,11:18:59,0.186,1.481,0,0,eGFP6
44,11:19:00,0.089,1.077,0,0,eGFP6
45,11:19:01,0.055,0.911,0,0,eGFP6
46,11:19:01,0.076,0.789,0,0,eGFP6
47,11:19:02,0.066,0.692,0,0,eGFP6
48,11:19:06,0.076,3.654,0,0,eGFP6
49,11:19:07,0.087,1.613,0,0,eGFP6
50,11:19:08,0.074,1.072,0,0,eGFP6
51,11:19:10,0.184,1.370,0,0,eGFP6
52,11:19:11,0.085,1.347,0,0,eGFP6
53,11:19:12,0.096,1.040,0,0,eGFP6
54,11:19:13,0.064,0.744,0,0,eGFP6
55,11:19:14,0.076,0.702,0,0,eGFP6
56,11:19:15,0.129,0.864,0,0,eGFP6
57,11:19:16,0.920,1.765,0,0,eGFP6
58,11:19:17,0.076,1.108,0,0,eGFP6
59,11:19:20,0.076,2.150,0,0,eGFP6
60,11:19:20,0.097,0.810,0,0,eGFP6
61,11:19:22,0.064,1.293,0,0,eGFP6
62,11:19:22,0.063,0.821,0,0,eGFP6
63,11:19:24,0.096,1.556,0,0,eGFP6
64,11:19:25,0.075,0.920,0,0,eGFP6
65,11:19:26,0.075,0.952,0,0,eGFP6
66,11:19:27,0.119,0.657,0,0,eGFP6
67,11:19:27,0.197,0.922,0,0,eGFP6
68,11:19:30,1.282,2.160,0,0,eGFP6
69,11:19:31,0.097,1.293,0,0,eGFP6
70,11:19:32,0.053,0.788,0,0,eGFP6
71,11:19:32,0.064,0.668,0,0,eGFP6
72,11:19:33,0.064,0.964,0,0,eGFP6
73,11:19:34,0.055,0.625,0,0,eGFP6
74,11:19:35,0.054,1.030,0,0,eGFP6
75,11:19:38,0.066,2.546,0,0,eGFP6
76,11:19:38,0.098,0.833,0,0,eGFP6
77,11:19:42,0.053,3.729,0,0,eGFP6
78,11:19:43,0.120,1.085,0,0,eGFP6
79,11:19:44,0.076,1.085,0,0,eGFP6
80,11:19:45,0.087,1.053,0,0,eGFP6
81,11:19:47,0.130,1.699,0,0,eGFP6
82,11:19:48,0.087,0.833,0,0,eGFP6
83,11:19:49,0.088,0.714,0,0,eGFP6
84,11:19:50,0.536,1.315,0,0,eGFP6
85,11:19:52,0.054,2.446,0,0,eGFP6
86,11:19:53,0.065,0.734,0,0,eGFP6
87,11:19:54,0.065,0.713,0,0,eGFP6
88,11:19:55,0.055,0.758,0,0,eGFP6
89,11:19:57,0.075,2.018,0,0,eGFP6
90,11:19:58,0.141,1.261,0,0,eGFP6
